1099.9998,1099.9998,1515.0072,1620.3845,1658.8667,1538.7656,1503.7483,1635.5378,1561.758,1543.6884,1589.94,1657.3501,2123.8696,2799.2507,2797.0537,2319.6946,1573.7129,1366.4849,1226.1838,1406.0055,2144.332,1467.1187,1197.2041,1424.2318,1354.3369,841.1853,583.71704,333.6418,298.32532,488.80713,100.42048
1099.9998,1099.9998,1431.3057,1391.7758,1552.471,1493.576,1485.3652,1537.9583,1431.695,1462.828,1488.3252,1609.9229,1896.7671,2402.0303,2294.541,2125.3555,1486.6046,1198.8531,1229.2329,1232.6394,1962.0691,1331.6495,1107.1958,1334.0073,1331.5365,786.5845,549.1722,378.42188,332.2388,429.3084,97.91578
1099.9998,1099.9998,1434.7007,1751.9553,1672.6648,1749.8496,1722.7306,1869.4335,1776.7915,1779.7753,1756.3158,1891.9628,2305.788,3135.2502,3195.36,2606.4114,1754.2173,1513.1051,1374.3085,1481.0693,2425.9075,1545.067,1372.7406,1703.2101,1543.449,906.73254,621.89307,387.98248,318.7334,511.287,110.542114
1099.9993,1099.9993,1490.6471,1641.8113,1681.2435,1650.91,1587.5369,1716.3804,1584.1631,1609.6747,1557.8842,1690.5065,2167.4915,2718.6228,2703.4946,2336.9048,1631.2552,1391.7734,1318.1338,1440.2113,2182.996,1676.4487,1324.1818,1218.0747,1515.3398,886.0593,584.9636,340.2772,302.9888,492.75632,103.681984
1099.9998,1099.9998,1511.5774,1565.4081,1577.8188,1594.9784,1494.6434,1657.9235,1596.866,1703.2604,1635.7571,1680.1746,1952.5072,2480.92,2743.1074,2244.971,1526.8837,1488.3671,1302.7286,1338.8514,2106.8247,1420.0956,1178.4141,1386.8894,1484.7864,839.82385,583.77924,329.67093,306.53784,480.4662,100.04556
1099.9998,1099.9998,1434.2311,1487.5458,1595.5287,1576.8518,1601.71,1675.4962,1582.0804,1647.286,1651.304,1760.5542,2007.303,2595.4883,2832.7227,2362.737,1562.8755,1516.4725,1332.3125,1455.8854,2391.2751,1423.826,1282.507,1659.6973,1343.369,858.84125,614.3561,330.44867,313.78613,502.44174,103.70695
1099.9993,1099.9993,1448.7379,1546.2354,1653.9905,1722.3616,1652.7544,1697.1771,1671.709,1631.4717,1688.9111,1749.3705,2185.3079,2619.8665,2890.592,2453.7014,1630.3324,1486.2302,1309.145,1416.9036,2300.1675,1354.0383,1220.6985,1327.1885,1487.4939,869.4427,564.6427,314.4038,298.98630000000003,514.3321,108.18262
1099.9998,1099.9998,1449.2148,1415.1976,1562.3947,1495.1334,1538.7017,1604.2439,1494.401,1578.1743,1589.6206,1673.7185,1962.4482,2508.65,2606.644,2214.4575,1500.0934,1286.5282,1314.9635,1417.1936,2056.16,1538.9719,1234.7577000000001,1369.1995,1400.7233,785.5107,567.064,321.107,282.76248,451.92303,100.28037
1099.9993,1099.9993,1417.3531,1302.0865,1512.734,1562.522,1505.9141,1488.6881,1536.9965,1533.0691,1483.942,1504.3511,1947.5989,2555.5613,2579.648,2103.8057,1417.5623,1205.3661,1272.6141,1325.627,1996.3821,1392.7228,1188.7518,1431.861,1239.7559,780.52625,560.42847,388.66473,298.34012,420.94446,96.05397
1099.9993,1099.9993,1439.926,1528.4413,1538.5549,1585.9532,1621.4569,1672.3074,1605.532,1688.7998,1744.234,1846.5884,2049.261,2652.2454,3204.0684,2390.8887,1597.202,1404.4244,1349.0897,1455.061,2170.9539,1503.1831,1273.1377,1590.5729,1400.2307,848.8655,613.98267,466.97064,363.7873,524.8593,108.132904
1099.9998,1099.9998,1468.298,1507.5309,1613.859,1488.2477,1613.0475,1659.112,1546.5497,1486.8778,1500.2289,1698.7034,2090.1714,2372.6995,2684.8523,2222.893,1468.2847,1293.6234,1338.3718,1362.6151,2159.3052,1313.3068,1202.3114,1393.2618,1448.178,845.70807,561.8529,312.71432,276.1996,461.37,100.11974
1099.9998,1099.9998,1461.5443,1473.5846,1558.3539,1629.5002,1650.3903,1650.624,1555.0911,1682.0659,1727.1567,1757.7358,1952.8931,2590.4392,2755.0837,2164.123,1559.4012,1377.5381,1244.3916,1435.425,2150.456,1441.0684,1235.0494,1478.8986,1446.2673,841.71796,592.8786,457.74625,478.49677,300.22705,82.84451
1099.9993,1099.9993,1459.7448,1545.8148,1442.0364,1593.2395,1686.8865,1763.4799,1651.463,1539.769,1708.2623,1872.2164,2193.2517,2647.5354,3124.7546,2413.5737,1632.779,1301.3243,1379.2529,1554.9464,2336.3499,1530.2452,1330.4656,1401.9175,1493.3325,888.22644,622.1004,358.54782,340.3828,522.6047,107.36508
1099.9998,1099.9998,1422.2616,1286.9694,1414.6519,1573.2168,1579.6516,1734.5536,1547.3962,1540.2518,1603.2393,1672.5785,2100.0457,2507.9272,2799.1545,2296.5854,1529.0103,1313.6201,1316.64,1386.8153,2102.605,1529.5276,1234.3364,1378.608,1400.5275,844.984,598.367,401.7228,344.21213,496.5962,103.65953
1099.9998,1099.9998,1447.5121,1687.2388,1717.9756,1635.5206,1664.6682,1742.1948,1640.4255,1661.518,1558.0374,1594.5582,2055.4207,2734.2578,2864.0894,2315.0627,1573.758,1406.127,1415.1278,1444.9678,2248.2827,1583.9082,1230.9117,1565.3524,1382.785,851.8322,567.0854,385.2448,321.72195,496.84747,105.97197
1099.9998,1099.9998,1413.1473,1435.9598,1588.1969,1727.4171,1681.5292,1681.3743,1665.1194,1680.3975,1672.6656,1794.3594,2260.3003,3042.3953,2917.4482,2271.9788,1669.3729,1502.3291,1395.7092,1538.0323,2255.975,1526.6907,1276.1316,1423.5897,1505.8672,884.0258,590.4149,384.8535,328.84964,489.46057,107.02493
1100.0004,1100.0004,1430.2057,1390.7213,1514.9023,1611.4036,1622.1991,1688.4036,1605.8774,1530.2869,1565.035,1612.8513,1951.411,2563.6162,2852.6309,2320.5427,1549.4753,1209.9595,1334.5192,1425.1781,2233.8435,1346.7684,1132.7312,1348.3546,1426.2026,844.59155,621.38745,407.2958,475.38547,290.94366,77.10065
1100.0004,1100.0004,1440.5748,1509.116,1483.564,1547.3439,1638.1234,1745.6593,1565.7513,1536.069,1536.1783,1626.0016,2071.5178,2644.6736,2589.5593,2290.2378,1582.652,1294.3668,1358.3317,1412.1827,2209.4355,1461.7019,1195.9233,1438.1819,1418.3065,843.958,559.92944,363.01245,302.21634,467.81693,91.34383
1099.9993,1099.9993,1419.7515,1457.585,1587.89,1624.6886,1576.0132,1566.5435,1579.1769,1622.3229,1634.5923,1736.5085,1980.5841,2612.8809,2789.3567,2304.7673,1599.841,1401.5624,1295.7518,1455.9548,2179.117,1257.0895,1097.7316,1352.4661,1424.6641,847.55756,587.0517,319.54938,296.87726,468.24698,100.46649
1100.0004,1100.0004,1435.0442,1415.0219,1519.0073,1556.722,1605.5334,1696.2365,1592.7737,1642.7109,1560.9779,1610.745,1956.1798,2618.9155,2936.45,2372.5134,1564.3668,1371.4358,1347.6412,1446.1432,2233.2446,1315.58,1214.4805,1490.5902,1453.7764,823.17084,576.8046,473.67737,483.1051,287.12366,80.316986
1100.0004,1100.0004,1405.7599,1575.5874,1683.6975,1685.6613,1669.7743,1795.7167,1609.7631,1566.9666,1622.0216,1659.922,2057.1785,2804.0981,2960.2231,2306.6067,1601.4777,1296.0295,1420.6941,1469.0815,2300.759,1424.3297,1239.2051,1461.358,1381.3184,871.94495,595.59937,348.82928,301.83847,480.05862,102.82916
1099.9998,1099.9998,1481.7664,1713.1685000000002,1686.0577,1591.4579,1681.0414,1680.4784,1585.5402,1553.5507,1577.6691,1694.3373,2363.1213,3005.889,2976.8762,2360.7327,1552.9304,1427.1053,1348.1508,1469.172,2252.3115,1437.1694,1205.4219,1359.4956,1478.0048,886.96497,612.74,340.44925,324.04874,485.34457,103.84194
1099.9998,1099.9998,1470.5782,1597.9371,1658.0541,1683.3384,1624.5304,1682.5813,1629.9514,1668.3855,1683.6293,1807.164,2040.7401,2446.65,2769.2332,2343.9868,1526.4065,1358.6862,1379.9631,1341.5388,2148.7341,1597.9619,1266.1825,1394.0106,1412.3673,824.5089,577.2845,382.27194,344.6381,469.48486,105.59345
1100.0004,1100.0004,1450.7926,1626.4032,1666.1445,1675.3795,1717.4668,1879.9471,1612.8052,1730.6617,1678.8644,1785.8365,2178.3843,2826.1445,2904.7068,2432.8525,1617.4404,1562.7964,1432.6073,1492.7583,2463.412,1357.0049,1219.7505,1403.6868,1501.975,912.966,647.02014,448.82437,500.70023,299.1112,83.11943
1099.9998,1099.9998,1486.46,1604.192,1626.0543,1667.0962,1594.7478,1781.6802,1641.9907,1654.648,1628.2491,1758.6846,2292.741,2686.0361,2837.472,2327.2073,1621.1243,1293.1073,1330.8815,1353.7703,2190.626,1509.9072,1274.177,1554.344,1433.246,851.8672,565.3082,343.29224,303.14526,510.34274,107.71629
1099.9998,1099.9998,1448.9348,1363.6777,1459.1034,1518.3368,1581.184,1724.0388,1600.8888,1527.5044,1580.4884,1721.4481,2114.3684,2448.358,2819.1685,2408.6992,1530.5693,1351.1628,1282.0695,1353.2451,2107.0068,1512.4496,1235.1013,1448.2036,1458.2438,839.82574,575.1047,325.2752,288.7379,492.0152,104.47581
1099.9998,1099.9998,1416.212,1410.7041,1540.8229,1672.17,1582.7993,1593.4753,1605.2493,1835.3738,1728.6266,1738.357,2128.0085,2585.389,2826.9587,2335.349,1555.0977,1418.2023,1349.391,1360.7125,2100.3362,1548.0453,1212.9462,1411.171,1437.2667,858.1592,596.5913,330.08493,314.92975,495.1968,104.650734
1099.9993,1099.9993,1440.7618,1547.3329,1605.0875,1577.4283,1663.8716,1736.7024,1612.8506,1671.2927,1681.0654,1838.9309,2246.0005,2816.7598,2964.1196,2363.7234,1592.8116,1474.6306,1427.1053,1485.7047,2418.5066,1433.824,1213.3533,1426.6145,1479.4562,893.3176,657.5587,365.17395,330.79373,501.9052,103.36246
1099.9993,1099.9993,1483.4211,1442.6439,1547.4243,1541.8457,1581.6873,1628.0704,1488.2499,1563.9414,1551.6023,1654.6953,2042.3658,2704.1462,2701.4026,2230.6072,1488.3408,1305.9766,1315.1613,1390.4452000000001,2068.7773,1293.2579,1216.0679,1483.1183,1371.5706,768.0305,614.6752,353.07486,306.54047,493.3797,100.94423
1099.9993,1099.9993,1503.6149,1504.42,1544.6034,1547.2634,1540.1503,1646.0132,1522.9574,1522.228,1496.3324,1650.8683,1998.5817,2721.4097,2672.7283,2253.928,1508.043,1329.3341,1340.3372,1445.2615,2075.6814,1365.7482,1126.5156,1319.767,1413.341,820.7246,549.9287,368.2612,297.91235,468.53055,101.90147
1100.0004,1100.0004,1455.5304,1702.3179,1618.7538,1610.0258,1609.3914,1637.9056,1574.8502,1610.6656,1596.627,1659.306,2118.2595,2746.7788,2949.7136,2371.5925,1540.0121,1316.7544,1354.2904,1381.9105,2125.898,1521.3915,1291.5311,1388.9285,1441.0314,851.8029,577.54596,365.82898,305.8807,494.0208,107.7179
1099.9998,1099.9998,1455.1567,1477.0713,1538.2473,1632.18,1607.7412,1718.8267,1640.1836,1606.0897,1636.9803,1742.6577,2151.4126,2738.4294,2774.8965,2279.7742,1587.4174,1450.0511,1336.8762,1419.4744,2128.6938,1469.5997,1218.9033,1616.2549,1316.1998,842.2767,609.43317,359.54648,325.17285,503.04416,102.83496
1099.9998,1099.9998,1483.2087,1529.4269,1463.8517,1652.7725,1658.9072,1725.8822,1664.376,1724.3408,1735.401,1826.5754,2116.9414,2670.6292,2931.8413,2385.5706,1606.5933,1338.7965,1383.5388,1371.3906,2211.5608,1486.1622,1270.0326,1466.4965,1441.6901,862.8616,591.261,365.03534,320.07758,491.00775,105.41469
1099.9998,1099.9998,1433.0831,1530.0906,1631.8585,1673.8087,1718.274,1679.5222,1640.4645,1537.9363,1660.5448,1824.3293,2134.2976,2418.278,2745.7463,2303.9055,1557.4672,1409.9008,1413.2262,1362.9142,2197.6433,1692.1228,1371.2971,1198.6494,1533.4935,882.66595,613.287,339.15958,320.6533,495.00095,105.031105
1099.9993,1099.9993,1404.2334,1726.3735000000001,1695.0956,1529.3655,1736.447,1779.2489,1694.9866,1830.1179,1763.7313,1951.2948,2232.5405,2801.4456,3115.8096,2506.4297,1637.1921,1517.7517,1437.9198,1531.0676,2563.5818,1482.3003,1332.2705,1819.2438,1353.8265,882.347,628.2917,404.85782,323.66937,520.04877,108.14523
1100.0004,1100.0004,1369.3472,1617.0137,1732.2749,1764.5883,1793.6019,1750.49,1707.0939,1764.9199,1853.6084,2028.2563,2118.2131,2906.592,3181.557,2527.2266,1720.5022,1477.0862,1520.1565,1572.3809,2595.925,1617.134,1392.2092,1706.247,1507.8762,940.78174,653.99695,370.7792,338.44003,520.26746,107.66292
1100.0004,1100.0004,1456.1842,1545.397,1660.7197,1703.6805,1587.3794,1693.2091,1597.0831,1573.9601,1573.2573,1671.24,2034.8613,2512.3203,2724.6765,2292.3691,1604.1421,1422.0892,1354.0422,1350.4076,2216.5862,1496.1732,1234.845,1430.5095,1436.4728,848.9117,570.86816,397.63116,332.39996,499.4795,105.91776
1099.9998,1099.9998,1499.5753,1674.4389999999999,1628.5808,1533.075,1635.835,1700.047,1620.487,1692.3232,1756.1935,1791.4048,2131.352,2808.3748,2864.0486,2426.1829,1597.658,1486.043,1321.2139,1446.5448,2222.6853,1472.1129,1236.2004,1389.0637,1474.0824,860.0684,597.07996,386.7634,345.90338,503.18692,105.32983
1100.0004,1100.0004,1459.6493,1516.6705,1585.456,1638.8303,1658.3618,1689.6165,1655.3254,1722.17,1693.4661,1751.4307,2186.4758,2746.1562,3056.6707,2442.313,1583.0862,1335.132,1375.6542,1377.1609,2208.1648,1554.8849,1334.3625,1469.7644,1469.6887,873.4736,608.2296,374.12827,351.24432,454.21616,103.80391
1100.0004,1100.0004,1344.1692,1447.98,1641.466,1741.6887,1735.0278,1729.7609,1711.2659,1739.0481,1695.3318,1790.0303,2138.6863,2728.421,3036.1992,2484.3154,1639.5396,1338.909,1490.1201,1465.1885,2377.561,1510.5521,1259.5852,1656.2174,1574.775,944.456,641.84546,400.36768,335.70084,504.18637,110.57648
1099.9998,1099.9998,1378.5087,1404.9529,1532.9192,1636.8071,1781.4838,1686.2877,1619.3894,1665.1416,1675.239,1749.5349,2251.0806,2546.198,2858.7007,2404.6213,1566.4404,1375.4,1380.9946,1380.2878,2196.437,1493.3083,1326.5928,1466.6582,1455.4061,892.7204,631.72,344.4918,308.97458,436.48517,100.787865
1099.9998,1099.9998,1522.8114,1703.5488,1444.5602,1468.7107,1442.3032,1608.8623,1549.5995,1602.2941,1595.2949,1746.3615,1876.2306,2548.893,2829.348,2170.079,1472.9454,1298.1321,1275.0238,1392.1388,2127.5374,1339.2196,1129.3536,1376.3456,1392.9287,829.8175,558.3957,326.87018,296.21423,457.93875,96.122635
1100.0004,1100.0004,1456.6421,1801.4785000000002,1792.3538,1660.8331,1696.8599,1786.2491,1649.3126,1675.7738,1750.2828,2069.002,2503.6394,2742.9868,2915.0876,2510.794,1648.2081,1339.4036,1461.7291,1492.009,2274.598,1614.7349,1350.5299,1567.0128,1503.4678,900.81506,599.3263,393.18146,325.94785,513.7672,108.372696
1100.0004,1100.0004,1455.052,1387.5415,1544.3225,1680.8329,1643.6626,1622.9888,1580.0986,1628.7946,1613.0392,1729.3798,2063.0037,2576.656,3052.9783,2351.7644,1650.9414,1372.774,1320.7908,1398.526,2200.4001,1358.5352,1265.0966,1461.2506,1424.9694,855.5935,562.32385,360.44525,310.8466,466.8647,103.01028
1099.9998,1099.9998,1530.2592,1565.0856,1502.1986,1512.8834,1559.1848,1622.638,1490.4146,1486.8962,1449.9917,1545.4388,1935.46,2451.4912,2614.5652,2178.7395,1402.9348,1285.6321,1350.2394,1301.0798,2158.1833,1381.9282,1225.1445,1263.8699,1378.7546,806.8485,565.4541,315.0762,292.2089,484.6889,99.48685
1099.9998,1099.9998,1485.8247,1713.237,1639.4951,1557.9889,1636.626,1732.7974,1622.1371,1697.992,1670.5743,1839.5214,2173.9856,2520.9712,2891.7021,2367.7966,1684.7623,1480.4385,1339.2247,1418.5035,2387.1438,1415.5018,1261.6288,1616.4468,1414.6909,862.9819,579.5974,363.83597,307.2518,479.37988,104.86747
1100.0004,1100.0004,1429.1416,1513.1361,1578.785,1727.0594,1713.7015,1755.2085,1703.361,1718.506,1703.0182,1747.7277,2134.358,2890.9385,2919.7566,2563.3506,1690.9365,1429.9027,1418.7194,1551.3151,2366.1323,1446.7395,1285.1199,1470.4287,1599.1069,895.396,598.2689,376.14728,325.01532,514.6391,107.831856
1099.9998,1099.9998,1420.5693,1396.7031,1572.1271,1660.605,1648.2161,1669.145,1562.4034,1609.2446,1544.9055,1650.076,2055.8325,2605.863,2797.7542,2288.0447,1529.0627,1302.5696,1299.5552,1352.8068,2200.5417,1289.0134,1133.2518,1408.8684,1384.6854,850.3959,595.9665,331.78928,300.31094,481.14554,100.69875
1099.9998,1099.9998,1457.3553,1498.8315,1492.1486,1639.0947,1722.1792,1744.0243,1736.0214,1672.0519,1711.0774,1830.6952000000001,2182.7886,2874.273,3052.2124,2460.2695,1641.2772,1356.1451,1365.9932,1520.2783,2351.8977,1564.3728,1319.2871,1756.5245,1353.2969,886.7762,617.62415,342.49448,331.52136,534.9909,107.50995
1099.9998,1099.9998,1415.8315,1691.3919999999998,1727.7583,1671.989,1619.4677,1797.864,1668.2645,1671.6052,1744.8142,1908.445,2407.5962,3012.3882,2883.284,2413.446,1588.4812,1456.0105,1452.6898,1480.8744,2211.3887,1666.5635,1335.4161,1514.023,1514.5063,914.78204,643.0349,354.32608,331.2801,507.0713,106.29356
1100.0004,1100.0004,1465.1227,1658.9182,1624.9034,1633.5646,1685.7401,1729.3887,1611.5259,1637.832,1637.0891,1662.084,2156.897,2803.9668,2766.6428,2365.876,1624.6204,1449.881,1357.0566,1472.2358,2313.7688,1465.4891,1181.4182,1572.5676,1431.0209,866.1504,612.57965,426.31635,345.41983,503.20422,105.05821
1099.9998,1099.9998,1449.031,1371.1707,1507.7682,1605.6874,1584.1593,1598.4333,1536.8622,1503.874,1498.0155,1573.993,1977.9489,2643.121,2639.1262,2142.369,1507.4797,1186.6965,1231.0627,1431.6526,2032.2168,1447.4215,1243.8539,1364.8685,1414.4769,834.53564,577.8528,358.03693,303.1177,463.16193,99.93441
1100.0004,1100.0004,1519.503,1591.832,1608.5107,1470.294,1435.7731,1535.6901,1504.7955,1537.2943,1477.6274,1456.959,1865.3124,2315.2595,2643.6382,2195.603,1516.6128,1366.9805,1135.62,1340.6888,2135.961,1314.6141,1136.0787,1294.1823,1247.9504,763.2734,535.61694,368.515,320.5306,432.7504,96.77256
1100.0004,1100.0004,1397.4166,1551.1823,1636.6384,1746.7083,1744.3596,1789.1898,1677.3751,1707.2991,1737.949,1895.6427,2186.6104,2928.604,3007.9626,2478.4524,1657.8999,1399.3324,1437.2709,1495.4637,2221.5254,1635.6072,1403.4503,1850.8652,1419.129,904.86975,599.40216,415.6526,344.90073,484.15005,109.797005
1099.9998,1099.9998,1478.8795,1648.5798,1620.1539,1560.8424,1569.2396,1684.6174,1587.5227,1744.022,1706.2975,1819.4001,2030.1207,2509.309,2808.8154,2296.6895,1547.9597,1280.2727,1365.7509,1393.6549,2262.12,1439.6382,1223.411,1471.8396,1442.4926,853.5264,611.6292,360.40665,352.52637,461.7714,100.23147
1099.9998,1099.9998,1454.9055,1604.9236,1733.2479,1825.356,1603.029,1707.528,1656.7168,1568.592,1720.1179,1919.4103,2433.274,2758.4792,2897.7153,2453.947,1698.2245,1507.656,1382.1649,1498.8685,2319.6118,1474.7544,1315.7186,1636.7727,1420.543,880.0905,588.01984,347.21426,301.86002,501.05844,105.479355
1100.0004,1100.0004,1403.3867,1353.1621,1535.2301,1561.1285,1591.9766,1619.2673,1567.576,1491.0398,1606.5157,1804.8091,2164.6653,2543.1135,2796.9324,2274.2334,1534.7224,1433.023,1342.1478,1434.9785,2311.4177,1461.2277,1262.4237,1625.4462,1306.1305,840.66583,616.2448,374.62357,314.66022,506.39197,104.24655
1100.0004,1100.0004,1418.4236,1773.8071,1734.7355,1643.3011,1766.0226,1747.3701,1759.7783,1734.2375,1762.1249,1885.0153,2477.9998,2918.338,3038.8708,2531.7163,1717.3234,1458.513,1297.3716,1464.0332,2274.2712,1627.362,1356.6635,1819.3472,1483.5868,925.79755,629.17633,345.36337,303.39642,498.51416,107.78204
1099.9998,1099.9998,1478.6743,1379.9546,1535.4227,1530.4663,1456.2349,1559.7518,1507.0482,1566.8776,1455.8368,1585.1852,1894.1925,2552.5618,2453.0718,2083.039,1405.583,1093.0723,1241.5155,1318.8623,2125.0786,1368.5266,1101.8405,1369.5105,1283.3379,801.7157,593.78375,373.23727,444.36075,267.94263,76.128204
1100.0004,1100.0004,1399.5427,1842.3380000000002,1847.1497,1865.6699,1728.3058,1849.5818,1757.9639,1595.923,1682.8735,1813.8928,2209.7698,2853.9812,3251.6643,2602.066,1743.4836,1411.1204,1414.5769,1551.98,2398.7793,1535.6536,1291.5077000000001,1542.6345,1579.6373,956.3715,697.9796,381.47888,375.34372,530.2191,108.238014
1099.9993,1099.9993,1485.6013,1330.1829,1419.729,1524.1133,1537.6171,1601.3447,1458.442,1445.349,1480.5769,1501.5967,1825.6826,2424.364,2602.046,2053.0627,1427.6256,1194.7236,1309.4712,1271.3958,2025.0627,1365.1116,1147.1267,1463.3502,1303.9116,819.1329,572.7569,426.53098,456.13077,279.51044,78.20621
1100.0004,1100.0004,1415.4723,1777.641,1704.0455,1620.385,1618.1382,1741.3004,1637.5984,1639.2618,1701.3094,1753.6329,2113.9983,3032.32,3046.3801,2433.4028,1618.485,1462.2759,1400.7266,1479.5952,2202.8757,1599.7167,1352.6466,1257.976,1543.6854,885.8237,581.3911,333.76248,309.52237,526.4852,111.93452
1099.9993,1099.9993,1423.9865,1687.1493999999998,1724.0906,1794.4928,1760.2838,1731.5686,1707.286,1810.147,1744.6119,1876.1841,2302.8223,3279.6584,3058.1729,2501.8545,1713.7677,1517.207,1475.4736,1560.4954,2434.9053,1607.255,1281.8212,1718.1749,1455.9722,926.28955,633.62085,364.13165,344.13495,491.3673,106.743225
1100.0004,1100.0004,1487.618,1610.6335,1549.3451,1547.2421,1605.5541,1676.4958,1572.5826,1653.398,1608.864,1732.8909,2149.6663,2511.6755,2636.1492,2291.606,1507.3452,1400.047,1368.3027,1344.4054,2182.1067,1295.4451,1203.0111,1275.0621,1438.0604,855.598,595.7832,328.23474,305.05267,495.91092,101.31902
