0.0,0.0117,0.129,0.774,1.8,2.58,3.6,5.333,7.246,11.63,13.82,15.97,20.44,23.03,27.82,33.9,37.71,41.2,47.8,56.0,59.2,61.6,66.0,72.1,83.6,86.3,89.8,93.9,100.5,113.0,121.4,129.4,132.6,139.8,145.0
193.53215,193.53215,204.49844,218.07837,225.17973,236.44453,317.13565,388.57053,326.68018,332.12982,323.7903,354.82373,374.01257,359.86676,363.25226,388.39304,486.51242,585.7495,601.1069,566.5047,442.89276,430.52713,454.41806,366.90125,404.71848,378.24963,377.2125,330.10925,340.46405,277.06168,231.07388,199.39226,179.71477,231.15225,149.23079
193.6306,193.6306,204.00987,213.37059,220.16913,252.12395,324.21848,399.20663,348.43668,339.08127,339.83615,360.86844,379.1537,384.82883,375.0171,386.7645,506.80707,579.57275,613.706,591.3652,464.80045,447.99374,457.6213,378.4709,418.03912,396.76877,385.67624,338.00522,350.45932,285.01016,237.65305,204.91612,184.98782,237.08032,152.20113
193.05492,193.05492,204.20352,217.83469,227.69325,237.75139,324.00906,385.34464,321.31625,329.73163,322.8329,342.26767,366.4107,350.4759,353.46268,369.9156,482.16415,572.54816,581.7572,548.5098,428.01462,409.59985,438.14963,374.44788,400.7864,378.1231,376.3754,322.10196,336.97012,273.80734,229.02676,199.2018,179.83864,226.76518,145.61145
193.72807,193.72807,204.99252,216.98093,221.54715,230.40459,323.14035,395.4635,344.94943,336.91583,332.0034,352.3624,376.96118,371.974,365.97226,387.19778,491.10468,549.9122,616.65497,577.1008,454.99826,406.84848,449.70892,368.86124,407.60703,380.12363,378.3638,330.48077,343.29617,278.714,233.016,201.49046,182.13852,234.72896,150.14859
195.09996,195.09996,205.53839,210.85359,218.91916,230.34468,307.48532,386.88635,331.32892,319.4552,313.9573,336.33917,367.3787,356.7837,355.55252,375.76962,475.92706,561.55426,573.5246,549.4962,435.9756,402.90805,415.2576,370.06015,399.624,372.90607,376.58075,326.58502,332.59607,270.91855,226.32574,195.46141,176.07516,227.18991,147.60152
195.42592,195.42592,206.65062,210.99367,218.67297,224.82649,314.4992,379.20572,323.48816,329.1875,322.3327,338.90842,367.32462,366.9358,355.16425,372.50385,484.68964,579.3707,571.9575,556.72815,439.50595,414.30634,441.21066,363.06784,399.56348,374.5551,378.636,324.19168,337.37006,274.2938,229.27545,198.6171,180.74155,229.22078,147.8022
193.33475,193.33475,204.28465,217.56294,224.78029,233.64308,314.82568,380.98416,333.33463,322.12802,311.6036,335.61206,373.7192,350.0697,354.49066,371.56393,485.97363,547.60614,599.26935,559.2331,446.26266,420.83746,425.15387,371.4137,400.5455,381.5392,365.43317,323.95172,337.68048,272.80438,227.6176,196.37006,176.92152,228.19281,147.87686
193.31328,193.31328,203.02686,212.83849,224.22673,259.4726,358.84232,398.84668,352.01678,340.82898,341.30396,348.62482,380.97818,378.74783,374.5034,393.2634,506.5582,599.0705,611.7183,580.834,450.24503,440.42294,457.4593,392.0883,417.5996,392.20868,386.0186,343.2663,348.60046,284.40634,237.69745,206.89929,187.58334,235.69505,149.72949
195.49214,195.49214,205.70882,211.0513,220.34721,224.11003,332.07376,392.54578,341.67874,323.10324,320.6326,334.49966,354.67548,364.35638,358.43555,378.76813,477.85468,571.0757,575.0934,562.80084,431.88962,411.80167,442.0997,359.14838,395.84268,372.43582,375.60617,324.85587,334.66257,271.66486,227.26204,196.48848,177.95474,229.56168,148.17908
193.77896,193.77896,204.09982,213.83589,219.64182,256.14172,357.38986,390.03043,336.94193,331.60764,336.21304,351.87778,392.73685,368.52432,372.3037,395.86523,500.50867,593.40326,612.3459,583.57294,463.3415,417.45853,444.38638,373.04547,413.25238,395.1623,379.25232,335.77148,349.6364,282.6475,236.16016,204.07979,184.8327,237.79547,151.7351
193.41884,193.41884,203.52802,214.07195,219.91995,259.39175,322.20212,405.51053,348.6867,344.50232,339.108,350.86664,381.00787,375.37207,367.48865,385.11722,496.49576,569.2047,631.28564,576.9352,459.56998,443.6577,449.34802,389.1431,416.60394,386.78702,376.73254,337.69986,348.94724,283.38586,236.40216,204.04065,183.99092,236.22157,151.65225
194.26514,194.26514,204.17984,211.7333,223.84644,254.17578,319.2708,418.41714,363.63144,343.94244,335.44293,371.08835,392.60355,381.88358,381.2431,395.86523,510.98196,578.1033,639.8741,601.53595,471.57657,455.98013,472.30927,386.58646,426.3311,404.22217,392.02158,346.97842,357.87296,290.76205,242.6901,210.74594,189.91005,237.53157,151.03856
193.3558,193.3558,203.90549,214.44118,220.858,249.94582,320.58044,392.10837,334.7637,339.4101,335.5021,348.50882,386.9572,365.07394,367.7947,383.23788,500.97568,594.9776,617.2458,572.99524,455.75882,436.73578,457.30347,372.0112,411.7846,391.55618,385.44305,335.52414,346.51117,281.137,234.29662,202.24042,182.35135,234.07681,150.69798
192.81125,192.81125,203.23758,216.05043,227.99214,236.4315,353.31027,384.3914,330.01056,324.4889,322.90704,349.87225,373.97162,370.03064,365.07254,377.11206,490.4961,549.97894,590.30206,567.21765,433.75507,415.19388,434.58197,381.8343,408.85825,382.96283,385.66403,331.6622,342.88153,277.98724,232.40697,200.71709,181.63992,234.15204,150.01372
195.45355,195.45355,205.77873,210.56136,219.54622,224.36702,320.1068,384.26752,327.79752,320.61493,319.65955,339.72205,365.32486,356.85367,354.45605,375.32132,480.97934,525.9457,585.3096,558.376,435.0664,417.3976,425.92758,371.7315,398.8524,379.79214,372.64154,323.4083,334.43854,271.46652,227.12572,196.3342,177.69302,229.38484,148.01884
193.18793,193.18793,203.72336,216.4607,224.24873,231.49014,352.82922,381.73956,328.71518,338.26898,337.60892,354.44897,374.35318,362.6735,366.64148,381.0968,487.7132,562.3171,597.4893,570.3704,444.0529,443.91473,448.26294,380.97983,408.6535,387.77612,379.95575,331.8583,344.59836,278.90546,232.79103,201.24875,182.28395,234.68053,150.40329
194.03287,194.03287,204.5448,215.03297,224.2874,235.00958,313.9285,392.5287,333.8578,332.98312,322.62634,355.05624,376.8875,373.879,370.53574,388.13797,495.38846,558.6126,609.25183,570.9161,441.73096,428.17297,451.35495,384.25192,411.467,389.41705,381.58047,332.10364,346.1625,280.2802,233.99826,201.82996,181.85263,233.53568,150.56778
193.88634,193.88634,203.91165,212.6744,226.53406,238.22784,320.24893,401.8379,340.9382,345.15384,333.9846,355.67548,381.5443,376.42865,376.53952,394.37628,499.00482,568.46155,619.37915,584.29565,451.84116,453.46484,465.83887,376.6834,416.73978,403.717,391.23172,340.80502,351.17514,284.62936,237.76347,206.7111,187.58946,235.3797,149.22614
193.11426,193.11426,203.14012,213.13869,226.37538,264.16412,369.67,394.344,340.8117,342.28766,335.84906,361.1522,393.07547,389.18927,378.37012,398.94284,503.5963,565.413,625.7893,581.27277,457.17474,450.98755,462.97693,393.35144,422.20688,398.8383,381.80875,342.8453,353.03702,287.12558,240.37173,209.0796,189.1228,237.2635,150.50136
