0.0,2.58,5.333,7.246,11.63,13.82,15.97,20.44,23.03,27.82,33.9,37.71,41.2,47.8,56.0,59.2,61.6,66.0,72.1,83.6,86.3,89.8,93.9,100.5,113.0,125.0,129.4,132.6,139.8
119.000015,119.000015,118.26901,122.63814,132.096924,121.68464,113.32923,107.98417,105.29194,94.592075,90.330368000000007,98.525772,102.72533,112.7634,89.054424,69.42467500000001,74.06308,83.456287,100.97197,96.22227000000001,77.10504,70.70928,67.43518399999999,62.907099,50.6262245,38.5745335,35.70542777,20.33990693,0.13704884
118.999954,118.999954,115.699585,124.89943,137.95629,132.54865999999998,133.08964500000002,124.21738,110.94119,105.412346,104.41421,109.08052,114.680336,124.586365,97.328472,73.359318,80.45432,94.05650700000001,130.63546,114.914154,84.406696,74.445763,67.26145600000001,63.662113000000005,54.008759,39.7300096,35.8428936,20.40734708,0.16389084
119.000015,119.000015,111.66462,117.494865,129.19866000000002,125.59423,134.79878,128.26789,113.92481,109.458954,111.69118,119.96128,138.039604,111.52827,92.24477,74.73603,80.791527,92.98701,109.74927,104.457535,78.80652,70.72635,65.47098199999999,62.285647999999995,53.27335,39.5275826,35.7950455,20.3755511,0.15380168
119.000015,119.000015,116.15444,119.5574,129.67015,129.4102,125.311035,116.60488,107.71524,102.25556,100.47544,114.05129,150.02001,125.217125,94.239204,72.96319600000001,75.160995,87.529865,104.388084,96.65696,71.044247,62.814144,57.828543,58.336466,51.740053,39.3048472,35.76141894,20.36015224,0.14930856
119.000015,119.000015,124.17132,129.788765,142.3347,141.420204,136.61571,126.59277,116.324585,109.555916,110.51394,124.09438,169.00124,133.50446,99.40934,73.981133,76.219875,88.971348,110.09773,106.08252,83.228294,72.753307,67.383846,64.80732499999999,54.388048,39.774318,35.8610039,20.41129863,0.16304183
119.000015,119.000015,123.177635,128.63863,138.03439,139.04451,151.788635,145.25097,126.8037,122.19513,116.977234,135.51656,159.32331,135.00558,102.65242,75.40495,79.990032,92.72458,118.05857,109.99398,81.12474,72.133076,66.678726,64.054424,54.315132,39.6869936,35.808725100000004,20.3855132,0.15508056
118.999954,118.999954,123.86646,126.40756,140.94841,136.32950599999998,132.24729000000002,121.09235,114.45935,112.7144,112.868484,122.05327,121.623825,123.87765,96.6957,74.65518,74.78665000000001,87.364254,116.626816,111.14593,84.469505,75.484688,69.712166,62.934416,53.39906,39.532408700000005,35.78246737,20.37939727,0.15370333
119.000015,119.000015,119.410194,126.919235,140.25127,137.749344,141.50654600000001,132.76199,121.054565,113.58232,111.70137,131.14769,178.6071,139.62705,102.82909,77.07004,82.891014,97.86278999999999,114.66533,108.47948,79.183796,69.21016,63.198051,62.637287,53.908125,39.6446095,35.8000318,20.38414156,0.15566623
119.000015,119.000015,115.25342,121.54815,135.03757000000002,137.05388,132.73144000000002,118.497734,111.10651,102.613144,101.52489,109.90985,111.494934,115.90804,91.7084,72.408123,78.41611,86.3004,104.58666,101.22614,80.124172,70.562115,65.675016,63.170696,53.326515,39.578596000000005,35.838415499999996,20.39900267,0.1586132
119.000015,119.000015,122.7216,129.45291,142.49448999999998,142.183136,140.75149,132.83892,123.64956,114.295074,111.64796,130.554115,168.38498,134.81778,102.24317,78.78162,81.22411,85.86232799999999,102.05245,97.183323,66.628399,64.844158,62.21015,59.12549,51.369116000000005,39.074578,35.724802,20.3474635,0.13988936
