0.0,0.0042,0.0082,0.0117,0.126,0.781,1.8,2.58,3.6,5.333,7.246,11.63,13.82,15.97,20.44,23.03,28.1,33.9,37.8,41.2,47.8,56.0,59.2,61.6,66.0,72.1,83.6,86.3,89.8,93.9,100.5,113.0,125.0,129.4,132.9,139.0,139.8
259.06662,259.06662,250.65245,228.36382,194.35771,165.00336,173.49992,235.41531,274.85632,355.414,363.46042,450.62543,350.54044,346.60608,381.8613,280.75836,246.83495,352.91602,337.84506,412.09747,370.7586,328.8883,224.93279,163.70328,149.92316,165.0294,179.99065,134.9049,89.53394,67.98524,62.06287,60.0349,35.882824,13.493878,8.50485,2.8203845,0.48738003
258.41727,258.41727,248.72609,227.83223,195.52898,166.35466,161.72156,211.6035,309.34195,363.67892,315.5833,485.98505,395.88095,441.24606,452.6553,219.83958,247.73651,293.35004,335.28656,364.88843,449.7659,357.55426,236.29025,174.3376,184.32979,123.61153,171.65018,140.95534,98.96564,87.13796,67.88205,58.31003,31.160854,14.201115,6.982269,5.007791,0.5764934
257.849,257.849,249.14465,228.37845,197.55388,172.54004,163.0949,205.16588,281.0155,457.863,379.97552,384.5292,389.99442,346.77106,374.76828,303.54987,253.30763,297.66376,362.48068,343.90414,346.07227,324.88974,220.86722,156.10222,169.84987,121.74747,172.1806,141.43689,97.7684,91.63596,66.10444,60.216373,34.089314,17.518538,10.109607,2.1962235,0.46892703
249.67244,249.67244,236.29456,208.7273,177.31654,159.44382,153.05705,240.15335,259.99487,303.18198,346.9021,445.36804,346.55225,381.17004,378.11066,315.4695,242.84549,229.01854,329.99194,363.45502,388.83978,301.60477,220.56201,189.58525,167.92076,121.01099,178.31006,142.50291,98.409996,85.63016,64.0179,58.187305,31.99031,11.333928,6.212441,4.6773915,0.55153525
262.03226,262.03226,252.14204,230.77031,197.4208,162.4913,164.59148,205.8812,305.56915,392.7049,351.21597,414.91733,396.7367,303.83698,371.0294,352.38058,254.16275,321.85107,333.11774,314.7823,441.0125,354.9836,244.3565,213.53278,146.61887,120.291214,175.74834,145.13933,103.94833,91.06384,64.95775,58.20071,31.6137,14.513164,7.1273966,5.1262455,0.5818112
234.26407,234.26407,214.11534,196.72227,165.62154,157.14395,147.22142,204.55862,303.2478,393.30896,360.68076,451.84982,367.85382,425.68826,386.10535,309.8938,243.73465,253.8431,280.35654,301.7012,377.95462,325.71548,229.02931,183.4985,131.59015,161.64888,184.80391,141.36661,99.959305,80.68802,68.11658,59.391033,32.610634,14.549847,7.189946,5.0962734,0.5842073
255.763,255.763,239.2619,213.03374,176.224,150.99036,160.03008,211.81264,304.82352,360.05865,338.27026,482.21027,354.78128,329.84787,422.0856,328.79382,252.57117,266.58188,380.44034,380.03897,449.0887,357.29553,240.9593,195.5133,171.84616,127.9142,182.96097,149.62358,102.73207,83.707825,75.18301,70.56568,41.132298,16.135502,10.264679,2.223753,0.47159493
254.96375,254.96375,242.83946,216.33037,183.37282,160.13176,163.81366,247.25697,255.65906,311.90396,355.82242,482.70496,403.1894,382.75583,317.44635,325.0447,247.51859,270.79126,300.88907,358.15335,459.04892,314.82703,231.3795,143.86508,140.1758,163.20282,176.32526,139.87865,98.027435,73.27491,66.63342,61.806408,35.08474,12.059413,6.545132,4.891819,0.5580491
259.33948,259.33948,246.51196,222.50468,188.04027,168.01166,175.04768,251.04095,275.94684,330.86255,359.07318,471.79025,394.10208,368.12778,395.7014,333.36255,251.65704,297.08426,324.70132,328.4485,386.67593,310.232,209.1896,161.63034,171.1768,130.82872,182.01872,152.08633,111.95885,91.948784,67.158356,59.117046,31.301014,14.64208,7.1741343,5.121905,0.58093035
