0.0,0.0042,0.0082,0.0117,0.126,0.781,1.8,2.58,3.6,5.333,7.246,11.63,13.82,15.97,20.44,23.03,28.1,33.9,37.8,41.2,47.8,56.0,59.2,61.6,66.0,72.1,83.6,86.3,89.8,93.9,100.5,113.0,125.0,129.4,132.9,139.8,145.0
64.45226,64.45226,49.0495,47.44348,47.164352,48.226433,54.79457,50.42841,48.655655,69.96789,58.678516,74.983185,51.007782,45.25628,49.054737,34.315887,45.143017,23.436811,15.643496,15.045162,18.831448,37.318604,50.787193,56.492985,91.6171,189.56001,201.51808,257.37323,202.4587,218.8491,185.20862,51.991432,33.623756,18.838404,6.7780027,3.701901,2.0683482
66.09346,66.09346,50.88072,49.831482,50.71708,54.757256,64.6997,57.9273,60.42274,48.346172,55.390945,63.933746,37.228184,39.923397,37.491497,29.783274,41.06792,18.272427,11.346406,10.512581,13.491752,28.928028,39.190666,42.3791,72.999725,149.63571,177.73709,209.31343,190.4395,188.59175,179.5295,53.42694,33.119064,16.527472,6.1413603,3.4513445,1.9547944
68.84438,68.84438,53.305553,52.564957,53.297085,56.144398,62.729942,55.57274,42.997673,40.927616,31.276978,66.957504,36.682037,37.791756,43.891342,32.80592,42.112614,20.139923,13.361847,14.538554,17.665823,30.222588,43.699596,49.750664,91.868866,200.62238,223.71513,267.96115,210.94193,214.92659,210.73192,55.890434,33.95053,16.792217,6.1881466,3.4727964,1.9784961
65.1326,65.1326,48.033848,46.621105,46.54756,47.90845,53.269157,56.679325,59.911194,67.79327,71.24029,70.686035,44.36646,39.80573,35.728386,28.947798,40.793015,18.41487,12.61477,12.202859,14.960018,31.462818,43.393562,52.95759,88.14569,169.36679,183.8711,242.96295,191.35016,164.64676,191.1831,51.692932,31.611458,20.452667,7.893962,4.72498,2.232123
60.403687,60.403687,42.530293,40.160732,39.10053,40.011524,46.27311,50.42943,50.217266,76.37873,88.53391,81.87735,48.80078,41.926323,49.693417,34.311882,48.69322,24.851336,16.176868,16.90674,20.59585,35.293915,55.188427,64.22688,103.49437,208.69508,239.37717,269.57562,231.11969,252.03659,236.0471,61.45204,38.022854,17.44361,8.311188,5.484078,2.3661296
62.50501,62.50501,44.434975,41.6497,40.150578,41.01064,48.093246,49.412704,47.36076,55.563866,63.140564,76.53186,50.448074,40.452377,51.756172,35.06305,43.666824,20.456259,12.934413,13.580047,15.758791,34.450233,48.62993,56.40801,89.62486,184.68672,207.34775,235.6041,200.75787,206.52551,203.45067,53.110588,32.886967,16.406878,6.0201488,3.3953376,1.9618516
64.96505,64.96505,48.61753,47.239166,46.892582,47.24706,50.560463,51.517998,52.382183,58.294167,42.75471,78.54146,40.329575,44.79469,53.229683,37.452534,45.53617,21.339329,13.10216,12.331677,15.0150795,31.713558,44.16135,58.470886,88.34719,198.07243,209.5446,263.6037,212.49748,239.69016,208.43336,63.031258,42.768913,21.513546,7.1909075,3.7430491,2.0522044
65.8181,65.8181,48.835003,46.846165,46.161583,47.837936,54.554737,47.37139,51.50399,58.268726,57.546753,63.38952,38.824154,32.94375,37.07177,25.976444,38.028572,17.767216,11.660594,12.127054,15.138084,31.443398,43.258537,51.15061,87.804924,175.7026,199.75578,217.74936,183.98944,250.13603,197.31476,53.9574,35.05783,13.1541,6.4840136,4.2702355,2.0876808
64.063896,64.063896,47.576138,46.008625,45.87257,48.13784,55.661694,50.81325,50.425507,66.66758,35.993645,56.20399,40.06525,34.739662,47.473923,34.752625,44.86472,21.406977,15.909714,13.312753,20.719395,30.00795,40.197742,47.43029,78.20428,160.74513,157.2322,232.29214,214.67303,229.56386,234.90057,64.19607,37.782837,12.281823,6.2011213,4.217093,2.109077
