0.0,2.58,5.333,7.246,11.63,13.82,15.97,20.44,23.03,27.82,33.9,37.71,41.2,47.8,56.0,59.2,61.6,66.0,72.1,83.6,86.3,89.8,93.9,100.5,113.0,125.0,129.4,132.6,139.8
119.000015,119.000015,160.8384,173.99268,223.67894,164.91888,148.69435,146.49313999999998,141.44629,123.084656,108.7386,108.140594,136.53089,150.1118,93.90936,63.093575,68.64115000000001,86.89104,118.94543,105.560165,73.50435,72.1265,67.988182,61.513176,39.986423,24.5641527,20.99890244,20.44216728,0.19490111
119.000015,119.000015,142.62479000000002,141.18716,156.64565,188.09848,170.40907,159.55026,134.23994,118.25781,111.5458,110.913315,141.54595,151.23462,90.73942,60.07083,57.358128,92.89677,140.00318,120.93883,77.539997,71.626705,62.37696,58.617302,42.692170000000004,25.101413700000002,21.0967953,20.4953593,0.21778786
119.000015,119.000015,123.91893,124.35255,121.252884,115.04281,135.29307599999999,125.24277,110.282875,99.62449,92.81214,105.75102,130.73209,92.801544,70.50023,52.73229,57.86409,74.036205,90.034386,85.55658,59.96512,56.21444,51.778278,49.541283,38.053877,24.321567,20.98134565,20.4451996,0.19649327
119.000015,119.000015,103.80538999999999,116.89918,125.73653,139.60129,122.9211,117.76199,104.18405,95.80389,88.19546,98.104675,150.56888,114.87506,75.89743,52.89274,53.089138,69.094097,93.14054,81.590164,55.934643,49.969105,44.079412000000005,48.177418,37.499336,24.312146,20.9908749,20.45727205,0.20106137
119.000015,119.000015,120.5906,124.454735,131.816414,133.64182,119.17325,115.3944,97.22957,89.629555,85.399536,97.842384,154.96025,111.86443,73.472195,50.33135,48.230143,67.98844,85.03813,80.17604399999999,58.756897,56.16158,53.641685,50.384775000000005,38.292377,24.576926,21.050575,20.48348105,0.20939696
119.000015,119.000015,143.25537,141.810936,152.52357,153.32861,193.46791,180.64784,157.51971,142.119,122.44647,147.83057,196.33168,146.449554,91.439865,60.085953,57.348824,81.28080700000001,124.30323,108.304214,72.327103,66.905647,60.643814,58.62939,42.854240000000004,25.241345,21.1386144,20.5142579,0.22415984
119.000015,119.000015,139.39183,139.75285,155.81767,166.11916,151.23027,132.86478,120.65278,118.27693,109.56191,139.19253500000002,130.85689000000002,131.59231599999998,85.80389,58.46571,54.890236,73.79514,105.71985,100.58187,71.29017999999999,67.360104,60.422474,51.196647999999996,39.516042999999996,24.6105814,21.0307646,20.4729141,0.20831716
119.000015,119.000015,125.3488,126.1646,137.22427,148.46245,159.50604,147.451965,128.60962,117.091125,106.25454,131.439674,214.27116,151.96414,95.12367,64.51831,69.59838500000001,87.12712,102.98385,96.12309,64.32215500000001,57.536617,51.16946,53.771626,40.569157000000004,24.8557525,21.079136599999998,20.49464333,0.21614695
119.000015,119.000015,113.28723,121.271126,131.02989,140.44520599999998,128.24588,119.50778,106.42642,99.21112,92.15016,104.97132,107.36419,108.56269,76.50527,56.368523,61.823742,71.24015800000001,87.250984,82.385178,59.947285,57.382748,54.827568,51.386044,38.87971,24.7253237,21.0876236,20.5036255,0.21750617
