0.0,0.0117,0.129,0.774,1.8,2.58,3.6,5.333,7.246,11.63,13.82,15.97,20.44,23.03,27.82,33.9,37.71,41.2,47.8,56.0,59.2,61.6,66.0,72.1,83.6,86.3,89.8,93.9,100.5,113.0,121.4,129.4,132.6,139.8,145.0
524.5415,524.5415,488.16336,515.5932,521.3291,553.2662,630.82214,748.4002,871.23883,937.9066,851.01843,782.65027,749.59576,727.1763,765.38086,697.28143,792.63214,961.4246,1017.0768,1469.5056,1099.6151,1040.3906,1036.9941,1095.1349,876.2601,790.9041,682.93805,573.4977,677.6703,347.02588,216.43352,181.82465,119.724365,98.152794,71.462425
525.5328,525.5328,488.01508,521.23676,523.4825,562.8134,654.40063,770.6926,899.46246,919.00183,808.99774,737.0921,712.87976,721.6075,748.0312,665.097,794.60547,1079.6348,1055.047,1456.2174,1142.7151,1067.9045,965.63385,1097.9888,869.02905,785.50134,682.45197,577.99994,671.6773,337.67984,211.27812,178.33315,117.88179,96.753075,70.577286
525.48083,525.48083,486.4727,514.0511,509.86087,537.93274,597.1056,764.4375,885.4619,916.61096,825.887,753.23413,686.83594,685.8526,721.4018,650.3452,754.2252,1022.1458,1065.3494,1460.047,1105.8922,1035.3082,999.1717,1079.1912,844.7485,787.6186,683.3452,569.8465,657.61053,331.02478,208.0944,175.71953,116.40352,95.830475,69.958725
527.6823,527.6823,489.40778,519.63556,524.27893,565.87585,657.89453,780.9295,938.0897,959.6737,860.4688,765.08966,723.8786,725.40625,727.0291,663.73895,785.2497,1062.5625,1055.3597,1454.4265,1140.2184,1102.732,997.3478,1108.5045,881.1793,785.4049,688.71716,578.08057,682.75085,348.79608,217.25081,182.49995,120.185715,98.16305,71.3675
526.0223,526.0223,489.67676,517.13165,523.87634,567.8211,650.498,764.3583,881.1877,910.4608,837.7328,780.5534,746.205,725.821,760.88135,692.63104,774.034,1042.676,1089.6543,1477.5006,1125.6698,1085.2195,1056.1997,1101.6874,871.9787,791.75574,685.4564,580.1957,681.3266,347.1751,216.12933,181.51231,119.43865,97.67873,71.14328
522.9214,522.9214,489.2548,517.10693,517.0867,551.6398,646.2157,752.2741,877.91644,873.04376,794.5796,720.4744,718.9015,719.20374,741.4934,678.0072,777.5888,1002.3469,982.8935,1410.5563,1055.0077,984.2846,984.9454,987.14624,809.11285,756.92664,650.6682,546.5565,655.5248,337.0602,212.4587,180.78445,116.00471,92.33897,68.331696
526.1103,526.1103,488.97903,518.1607,519.6338,554.34344,649.908,764.5236,903.7172,909.1016,786.78577,737.2125,699.9699,688.98126,704.65967,644.3408,752.96014,981.2804,1023.67944,1432.5404,1077.3502,1038.3259,978.7591,1069.1842,851.8126,803.06915,679.13586,557.52893,654.1291,334.2022,209.04512,175.61304,116.37392,95.93058,70.08166
527.9803,527.9803,490.1489,523.10754,526.71484,566.32556,665.13354,755.33374,860.75635,925.75903,829.62976,785.5809,722.6889,722.21,732.56525,668.9002,772.0376,1017.11896,1053.3447,1462.2278,1116.6897,1069.1116,959.9724,1094.518,873.0738,792.56396,705.58563,586.1484,662.162,336.79483,212.53351,179.49826,119.39451,97.69369,71.20488
525.0321,525.0321,492.3254,518.10425,521.0154,554.72327,642.2713,724.8311,838.4965,844.1453,793.0224,751.2572,733.23474,722.2342,748.954,679.3769,759.33923,999.5243,975.58923,1395.1279,1069.3826,999.6655,958.8069,1070.7748,847.4098,804.36884,688.00287,563.2164,653.13367,333.6541,208.7823,175.45665,116.28009,95.92139,70.081856
526.92175,526.92175,491.96045,514.9416,515.0831,549.8701,645.5969,726.3729,836.98035,927.24335,846.0084,753.84076,713.4218,697.30133,712.402,657.01917,781.5897,974.8909,1026.0798,1435.171,1097.5769,973.9961,970.10645,1009.42865,834.3712,798.4193,681.4988,563.4634,661.8834,337.9351,214.89087,182.48727,117.995155,93.53771,69.20183
525.94946,525.94946,487.91693,514.71045,520.9375,558.1879,647.7557,756.6076,881.3426,944.6058,846.6508,772.3915,720.1411,710.6268,727.9306,689.48553,789.79663,1017.02386,1046.8523,1454.7812,1093.7308,1070.8346,1032.6058,1096.13,873.2584,785.69226,663.34766,562.2054,674.6525,343.5093,214.41035,180.15381,118.76631,97.20382,70.82715
524.00275,524.00275,490.16858,514.98883,517.59753,557.2084,652.958,758.3707,881.37,878.4523,777.83093,707.57153,686.3454,712.8753,730.41376,643.7979,729.5692,925.32837,1027.2947,1413.5006,1060.5795,976.72144,942.49384,974.1932,810.7544,744.07855,637.13873,541.28235,646.8978,330.30426,206.30168,173.59091,114.634056,95.15417,69.54619
522.7762,522.7762,487.7575,512.9223,513.32434,544.0053,624.3378,731.55164,863.8372,894.9029,835.5551,770.0776,714.5384,710.5385,737.7027,674.75824,756.1417,962.5694,1014.85254,1435.3333,1116.15,1096.477,1002.3023,1069.2218,850.9867,766.42053,651.15686,552.3767,666.86945,340.5248,211.77763,178.05083,117.001976,96.273445,70.22568
524.7919,524.7919,490.8909,519.65533,526.2244,561.19763,655.383,757.5746,889.4874,899.08246,839.32764,749.18567,723.04236,726.7626,728.47437,667.1552,776.47955,1037.1001,1062.1954,1429.5288,1093.0055,981.07104,999.51184,1020.41974,846.1643,765.60785,668.70026,562.42914,661.67487,339.2634,212.31155,178.79663,118.141815,97.06391,70.73836
525.08057,525.08057,488.5902,522.15894,526.4442,568.22644,665.59204,784.06476,920.73224,889.8056,816.6951,745.51917,719.6187,717.6339,730.03436,661.142,791.413,997.7368,1016.42114,1424.5071,1093.7052,1057.4421,1002.3938,1071.6992,836.20874,784.4999,691.9313,568.8209,648.21893,329.57077,206.71687,174.72714,116.07273,95.63693,69.91637
525.04517,525.04517,488.8251,514.2911,522.1941,558.51416,648.567,743.67926,875.3181,927.2951,836.98206,782.43243,717.70795,730.6195,722.7061,690.49243,765.386,1017.1458,1052.6094,1486.8445,1127.3418,1048.7742,991.7859,1101.6805,872.7621,795.9248,696.44415,580.66174,681.71906,347.49118,216.88,182.1985,120.10068,98.13166,71.400604
524.0097,524.0097,487.66516,516.412,521.29425,554.91626,633.03375,758.946,893.2239,899.322,826.50464,779.7622,734.7901,723.9208,728.1346,664.88135,771.662,986.9465,1046.2567,1473.7357,1130.6691,989.60077,983.8121,1033.6967,860.11475,771.09045,664.4884,563.8494,662.1092,336.85138,214.46007,183.24057,118.289215,93.43877,69.07493
523.1852,523.1852,486.9031,513.9538,520.4482,566.2163,648.63763,797.0219,935.07294,920.73224,829.3882,747.5595,732.3002,719.76855,730.9908,695.0979,809.23883,1010.14484,997.7178,1425.8217,1106.1161,1056.5974,1034.5712,1030.2886,855.8089,777.3086,670.5056,568.54736,676.5783,347.5859,218.95848,186.1206,119.26127,93.94986,69.32589
523.4648,523.4648,488.7067,510.99512,511.85645,545.0966,640.00305,724.4654,828.30237,876.7295,805.34796,747.1505,720.55493,707.5056,735.1393,663.0702,754.66296,1034.3062,978.6255,1388.0526,1066.4991,947.10706,930.25543,1056.4261,838.80725,757.6914,662.4473,552.39526,631.1898,321.08548,201.44298,170.63423,113.19542,93.79215,68.69561
524.94507,524.94507,491.20743,515.56616,515.4102,547.87775,635.93274,757.80896,901.9338,921.672,822.79913,738.6663,701.1444,721.8019,713.1123,651.711,758.6666,972.13074,1049.8505,1432.1924,1103.2422,1015.9812,965.5712,999.72845,829.2215,753.71265,655.16394,550.87524,656.1932,336.96304,210.27899,177.14038,116.88719,96.540565,70.483215
524.8415,524.8415,488.51013,514.8004,522.9059,568.60925,662.5178,794.4822,934.3425,913.3108,837.9379,755.2169,730.7762,732.70483,736.92505,685.81104,771.6525,1017.99176,1059.2762,1452.8887,1100.0654,1027.2177,1001.73663,1029.3837,841.4753,817.9239,694.31793,570.48676,663.88354,334.33093,209.82883,177.08151,117.420006,96.23195,70.193794
524.06177,524.06177,489.20526,518.23004,525.9995,566.4435,656.6888,766.5987,880.1056,894.8008,829.36127,763.57587,713.54724,701.8804,716.0423,663.31976,791.63556,1004.2777,1052.6451,1449.1174,1111.574,1085.3837,965.0003,1075.8976,853.29706,769.5549,654.63727,566.22955,667.3005,337.0599,213.76562,181.89957,117.38031,92.94221,68.62595
522.8741,522.8741,488.5659,516.2558,522.9126,561.444,646.0734,763.1244,904.0491,895.66785,809.9678,763.1585,737.0236,777.0525,774.18774,680.6506,782.60504,1099.5415,1006.9595,1435.1484,1107.6196,1001.95795,1000.72815,1111.2631,884.86053,799.4664,687.51086,583.8866,669.9586,339.35004,212.874,179.49731,118.78585,97.19404,70.89485
523.5348,523.5348,488.29733,513.6099,513.96515,544.5139,613.2122,778.3963,916.76984,907.25165,815.0856,765.42145,721.18,703.6919,719.7242,675.7343,779.94617,996.8058,1016.4134,1440.9977,1091.0588,1068.4347,984.0267,1080.4564,861.1054,781.4275,673.8469,564.936,669.7984,341.89044,216.08253,183.43271,117.72367,93.09782,68.73231
526.34937,526.34937,489.59418,522.7974,526.5415,570.6683,676.9768,775.53516,931.8465,903.79095,814.11017,743.7428,702.73926,718.9932,713.79126,649.2128,762.28784,1011.56573,985.8983,1419.0518,1083.2903,1041.6189,970.1537,992.63885,832.05804,763.5143,655.5498,546.0507,657.7585,338.33112,211.34444,177.64574,117.29376,96.623116,70.46215
526.294,526.294,490.8306,515.8362,526.10547,567.628,670.2643,775.56476,873.2196,882.58295,748.4984,748.14404,711.21265,690.092,724.23816,673.815,763.6229,1000.8577,1037.4304,1452.0002,1098.2467,965.0924,976.412,996.21686,819.9471,760.63214,657.40173,553.94293,640.3213,327.21497,205.85635,173.97437,115.873726,95.89283,70.1046
525.06146,525.06146,490.30322,513.9005,515.8317,552.8862,645.78125,741.99164,851.6354,867.492,801.2382,761.8996,726.15137,683.7868,705.588,662.6758,746.91223,999.4351,1029.618,1404.36,1064.4736,1048.3542,952.85516,1043.6787,814.9082,762.1557,649.43915,551.5794,652.2559,333.59653,210.9858,179.221,115.447624,91.608795,67.75516
524.41766,524.41766,487.11954,517.05756,519.5928,559.2985,663.3159,777.25104,901.1497,848.9717,739.424,711.29346,694.98535,703.59955,731.61584,648.9543,775.58923,980.89124,1015.6461,1427.7368,1099.5778,1073.3337,943.358,1057.1786,826.993,776.11224,663.4968,560.202,650.5834,328.85013,205.33011,173.15744,114.54212,94.68753,69.19241
523.38446,523.38446,489.58783,515.3832,515.78986,547.19763,639.0241,730.9308,849.6371,869.3805,786.215,752.92053,696.48737,696.30615,727.46497,646.58704,754.70874,988.8439,1035.979,1441.7563,1112.4242,1069.2856,974.0668,1056.6464,838.1904,761.9796,652.75037,552.613,664.1724,338.95364,213.73154,181.27061,116.45812,92.462776,68.303665
529.18115,529.18115,490.58044,520.11584,524.1412,561.836,656.8889,745.87805,865.69946,908.26263,850.5241,781.63116,748.1526,767.05493,755.0896,682.2568,825.1425,1016.91077,1026.5284,1436.6147,1099.3427,1031.8629,1015.67377,1026.7437,853.88837,809.126,700.322,581.45715,676.6905,346.51743,216.36313,182.13248,120.41453,98.35654,71.636925
527.4199,527.4199,490.07043,518.57275,518.88434,555.03827,648.44714,751.32324,875.92926,902.308,813.20825,734.3401,722.53394,748.05756,737.72943,648.6503,751.45703,970.00775,1011.0508,1421.8402,1104.0417,1046.3242,994.23505,1073.2415,850.59155,769.678,661.05237,560.34125,660.2658,337.6646,210.74272,177.15346,116.97093,96.07286,70.13115
522.81244,522.81244,488.2723,512.6908,511.54425,545.6755,633.00653,768.60095,903.83844,901.76245,800.8565,731.6857,686.8805,681.7858,698.299,639.6993,753.1456,989.18146,1002.981,1411.327,1082.2535,1021.1448,946.3984,976.2017,802.24567,780.6294,676.4281,560.0193,656.13983,335.79752,211.79597,180.0249,115.81695,91.97339,68.03406
526.38385,526.38385,488.76764,515.0256,520.6708,560.84546,649.21185,743.15173,856.67706,946.75854,856.4432,805.0246,730.8418,760.3344,755.8205,683.77795,799.39075,1032.7468,1085.7095,1515.7129,1162.1864,1114.1738,1041.8878,1124.4053,891.7553,813.68787,715.88196,600.124,687.5332,347.6649,217.57846,183.6313,121.555115,99.21161,72.06545
522.1954,522.1954,488.22406,513.8954,513.8323,552.8234,637.0648,756.06335,898.5101,864.65826,781.6954,726.5263,724.215,712.36115,724.9481,669.40796,767.3019,980.20233,979.5256,1396.2655,1071.8374,985.72656,982.2617,1061.257,843.48755,754.0492,645.889,553.5433,659.6689,335.91107,209.51147,175.905,115.97251,96.060776,70.14964
523.3237,523.3237,487.77402,517.4947,521.80804,561.92377,662.54944,759.2454,889.79285,953.77295,845.90753,743.50287,713.963,697.2211,714.95953,649.3033,764.0886,1011.2419,995.52814,1464.4161,1098.6792,993.0938,950.7203,1076.3779,856.00415,782.7082,690.86115,572.62744,649.02124,328.68912,206.85051,174.717,116.376366,96.24646,70.36537
524.5335,524.5335,488.5902,511.89978,511.46967,541.3902,605.92065,753.8148,874.2941,919.20624,816.8421,736.99615,734.4317,725.56177,743.2675,665.06586,781.82,987.5727,1046.8287,1453.7959,1110.816,1103.6293,1028.611,1085.6991,862.39667,793.55035,681.15454,565.74286,668.6865,342.87973,216.67274,184.2576,118.388725,93.40401,68.95761
525.48157,525.48157,489.93723,516.9948,525.26495,560.3958,658.4914,767.746,886.87994,899.346,789.4819,745.413,728.80524,723.1935,731.2111,684.78314,797.2792,984.7043,966.9808,1460.1926,1090.4908,1016.8589,951.741,1074.9645,857.3063,809.1287,697.2218,578.2018,671.14734,343.05426,216.9172,184.02905,118.64931,93.8612,69.42052
525.99615,525.99615,489.59393,512.5338,510.34732,546.15564,619.71857,769.6556,901.7659,954.3941,844.413,752.58484,711.1893,735.8948,741.16486,659.5675,773.0715,1007.8471,1013.06903,1447.5259,1107.2106,1033.6827,979.504,1087.3772,853.8916,790.68176,675.4749,582.574,677.53015,340.8055,216.86339,184.59679,118.96636,93.96539,69.354965
525.6912,525.6912,489.7612,517.001,522.4509,549.23193,617.12286,742.8722,852.2882,908.61475,849.6504,821.1074,763.054,747.88403,758.91003,716.55634,821.3779,996.02234,1040.6852,1524.9156,1172.4269,1118.791,1042.676,1127.0873,902.9014,820.5122,699.38855,592.92816,706.7439,361.4604,228.58122,193.50424,123.81907,96.943855,71.08756
525.404,525.404,490.54388,513.48303,515.64526,552.3821,641.36523,750.2743,867.9465,851.7749,811.9742,752.4139,739.0548,740.9643,738.1551,664.3174,768.2623,997.9325,1072.152,1447.8933,1097.2208,1004.17523,997.60815,1015.5172,846.11066,773.0704,669.51666,561.55347,665.9303,341.1677,212.5875,178.77931,118.21438,97.444016,71.08788
523.97235,523.97235,490.31073,514.8043,517.7178,550.7116,644.3611,765.40533,892.51794,884.543,807.4489,724.54565,702.29376,746.2029,743.4375,653.9885,769.05023,1015.9148,997.1441,1415.8768,1070.1096,1029.6686,992.3845,997.79535,829.9142,760.411,654.86487,558.5568,643.8127,326.11377,204.81439,173.1484,115.08127,95.09915,69.582756
525.6314,525.6314,490.35574,516.94165,525.3623,560.03674,654.0657,764.2084,909.9039,907.5575,835.5216,747.0463,720.396,731.0187,740.6459,663.2301,798.4147,1001.89197,1003.6486,1435.7374,1092.6034,1000.5104,991.7694,1017.12634,846.0052,793.4272,681.8109,564.9549,667.85547,340.44208,212.37607,178.41457,117.6965,96.707726,70.58295
526.61273,526.61273,488.14752,517.74896,517.01526,555.19147,652.6719,756.5288,886.8287,891.7148,830.20746,749.16675,690.47235,690.82556,708.5027,657.9793,798.5257,1000.6145,981.05695,1393.0286,1097.0093,1050.6349,982.93854,992.87103,829.61194,753.53955,660.09686,557.8347,657.4328,336.29926,210.06813,176.5438,116.56492,96.014,70.11898
524.3959,524.3959,487.40244,520.5484,525.13696,566.0391,665.5161,777.2785,910.1346,893.0912,787.03253,725.0537,688.0318,695.9618,702.1711,657.0292,736.38055,938.7316,1009.168,1413.1499,1082.8243,978.8604,946.18024,984.5228,817.33325,773.05115,653.6494,557.25494,660.32355,335.76828,212.72186,180.352,116.332,92.57918,68.54923
524.7345,524.7345,490.3328,513.227,516.0146,554.3299,648.1778,750.70465,871.6245,881.0729,791.67633,725.12195,691.7194,689.4032,692.73596,637.78204,738.04974,955.589,1026.9882,1411.9663,1056.042,952.1622,907.24866,1038.2943,825.59717,777.2039,656.6521,545.8768,649.5437,329.93402,206.16273,173.337,114.65849,95.409195,69.73168
525.8103,525.8103,489.15945,515.96313,520.7372,553.6263,619.1085,752.46704,856.36383,957.4175,869.2431,782.38617,725.85974,738.66846,740.1909,703.56396,786.94165,996.38,1061.0812,1481.1055,1136.9242,1058.2328,992.03827,1116.3608,882.62805,794.2963,695.10254,580.29877,675.85754,347.6772,217.46373,182.96605,120.88944,98.733185,71.80417
525.09454,525.09454,490.63043,512.9076,512.9522,539.72565,618.9261,735.97345,854.2443,921.1922,836.85925,779.1545,718.64,691.2394,716.4438,674.09564,760.8784,978.49744,1069.5153,1453.006,1109.679,957.1073,973.83234,1013.48254,822.2235,804.95197,683.40393,568.1447,665.9589,339.65286,211.5827,178.09302,117.52294,96.75378,70.54599
525.0313,525.0313,490.26767,518.6147,525.8357,568.5072,669.30475,773.5034,885.4314,860.29095,800.9288,727.6675,709.24164,721.13184,739.3784,657.6005,763.6609,1044.7871,984.08734,1400.4846,1084.2576,976.22876,957.07715,999.35925,805.64874,757.5138,654.73193,556.1856,648.40656,328.88913,206.39038,174.31418,115.87088,95.79608,70.01592
524.8134,524.8134,490.2018,514.4855,512.8772,544.7769,634.0489,734.35,856.20355,930.2722,825.22876,738.21826,718.77045,726.8497,741.5752,681.9454,761.09973,1003.49194,1025.4653,1438.2334,1108.3282,1070.6083,979.31476,1065.0001,837.9691,776.0711,669.63525,571.485,657.1773,332.29904,208.62819,175.86504,116.644325,96.04903,70.06867
522.06537,522.06537,487.323,516.18695,522.5098,564.0976,660.0665,772.16327,906.7006,875.51825,797.0508,730.11975,693.32904,683.25446,704.49384,673.61945,779.6629,965.81464,1010.5702,1419.4501,1100.651,1051.2172,964.1357,1061.1912,843.29065,762.0077,656.67346,549.6516,661.5589,337.46735,210.37631,176.5355,116.531166,96.192215,70.22117
522.61414,522.61414,487.78683,516.1313,524.36584,564.02295,667.625,769.99524,898.6594,888.57153,779.1389,705.68066,679.32825,718.59204,707.777,641.8926,753.1334,987.2616,983.89514,1380.4308,1037.95,927.86053,932.773,969.6587,794.53864,737.88556,631.54565,531.3087,635.7879,327.53564,204.88548,172.7419,114.07483,94.80898,69.34786
524.5367,524.5367,489.37546,515.135,514.71136,550.7847,654.1887,743.0397,850.4068,871.5999,812.1393,725.9461,683.3925,700.01404,720.3905,665.05286,742.069,963.0033,983.74493,1401.757,1071.8148,1043.7236,984.8702,1045.7904,826.1962,756.45624,661.38715,551.84296,639.4182,323.35837,203.34161,171.74498,114.07301,94.314125,68.97112
523.0015,523.0015,488.13074,513.90564,512.62274,553.6432,646.42126,754.75085,903.00867,880.0283,782.037,749.79016,705.63007,705.5715,714.5735,645.5079,763.4352,1044.4222,1041.8656,1421.4061,1103.3665,1010.8128,984.1497,1001.8499,833.9435,765.0707,655.8229,550.5908,652.83575,332.9602,211.05827,180.06815,116.43253,92.55249,68.4733
523.96185,523.96185,490.50076,517.5041,523.05853,562.5971,674.8162,779.70636,890.84467,862.53925,742.54596,695.2138,696.50366,725.69385,708.77814,638.82117,748.2451,997.7363,996.5774,1384.0242,1049.0339,1008.9879,943.31934,969.01056,807.02344,741.39075,639.90405,541.51697,647.6078,331.39862,209.58356,177.75917,114.463646,91.248764,67.64031
525.46246,525.46246,489.1637,517.9845,522.8672,565.70776,656.1016,749.7865,874.9212,911.27313,831.7709,765.2409,716.09393,725.8557,726.91394,672.76044,802.44904,982.6031,1047.0051,1464.588,1136.9568,1092.9711,980.0854,1091.4078,876.02716,793.31323,694.1479,577.99225,675.0128,347.20447,219.9564,186.71695,120.27172,94.62459,69.853
523.65356,523.65356,488.05676,512.0174,512.5404,546.53906,632.6236,739.8418,865.8151,879.17053,803.9458,746.8199,726.8351,687.24207,723.4308,661.89014,740.3955,965.4869,1042.4291,1425.593,1078.3143,1010.60645,969.6125,1044.9667,821.886,757.4125,655.89746,550.8097,649.80646,333.43237,207.57997,174.67035,115.166985,95.11437,69.449196
524.1908,524.1908,487.47327,514.28687,521.3434,556.85474,644.3177,749.0805,877.97217,918.1078,822.2471,758.0417,733.7429,710.01447,727.8318,686.2572,778.1771,1076.4169,1063.6772,1434.9142,1109.628,1041.2695,1001.5501,1016.5536,843.1952,813.64746,694.5388,575.7022,667.8411,335.14337,210.41222,177.38936,117.79651,96.89254,70.70716
