0.0,2.58,5.333,7.246,11.63,13.82,15.97,20.44,23.03,27.82,33.9,37.71,41.2,47.8,56.0,59.2,61.6,66.0,72.1,83.6,86.3,89.8,93.9,100.5,113.0,121.4,129.4,132.6,139.8,145.0
12.813049,12.813049,12.8699045,12.703561,14.090237,16.76112,18.134434,20.754505,21.634333,24.870937,30.618042,54.851536,69.14146,76.175804,83.746735,75.55021,80.921326,74.165306,75.60586,65.34799,54.220848,51.33975,50.341457,52.54546,48.527164,43.47586,36.669018,34.680992,54.413143,56.661747
12.753654,12.753654,12.848335,13.012313,13.923646,14.94763,16.277237,19.099075,20.799261,23.737932,29.472755,53.695396,67.94636,72.9817,82.76,75.28108,79.03309,72.6698,74.21446,64.35329,55.38898,52.84984,49.80852,51.68222,47.870697,42.91773,36.183876,34.26216,53.79065,56.378944
12.699749,12.699749,12.543342,12.176118,12.869009,14.267867,17.866224,20.446348,23.828304,25.990103,32.25133,56.455658,70.296524,78.658295,86.72191,76.28902,81.1835,74.792015,77.46231,67.80264,59.927055,55.143276,51.046776,54.25694,50.31604,45.04425,37.916847,35.75763,55.821705,57.817505
12.81038,12.81038,12.903432,13.07951,13.925667,14.697942,17.482553,20.113115,21.015192,24.225153,29.95988,54.20506,67.00603,74.888466,83.686386,71.16763,74.95152,72.10682,73.993996,64.15802,53.841465,50.14544,48.850132,51.409584,47.590862,42.651596,35.973118,34.043186,53.623066,56.082306
12.852863,12.852863,13.255956,13.377088,14.126166,15.191742,16.391409,19.211237,20.697758,22.828972,28.475994,51.756866,65.91311,71.756,80.4004,70.03089,65.44876,66.38391,71.566505,62.16115,52.228252,49.625244,47.420013,49.58952,46.099693,41.399944,34.975403,33.182995,52.46401,55.330902
12.804432,12.804432,12.92025,13.02965,14.604735,15.560181,16.753872,19.252808,21.77868,24.934778,30.88467,52.682777,63.963203,76.496376,84.07205,76.20481,80.08452,74.35332,75.09595,65.13311,56.526493,52.53282,50.315804,52.197056,48.239655,43.23148,36.44581,34.44188,54.128056,56.46826
12.840556,12.840556,13.299737,13.70432,13.694377,14.62844,16.016256,18.424435,19.23282,21.80308,26.927645,49.32967,59.500496,72.58369,79.32741,64.94259,70.65196,68.82627,70.718895,61.509068,51.871906,49.109974,47.432392,49.099617,45.522785,40.856632,34.481705,32.711693,51.75488,54.69715
12.717735,12.717735,12.717252,12.645676,13.353883,15.838606,18.266798,20.910667,21.813005,24.90426,30.709352,56.67047,72.32512,75.775215,85.04819,76.25872,77.48345,73.03241,75.333626,65.62148,55.753494,53.132725,49.13868,52.10751,48.52449,43.51584,36.70723,34.71777,54.502205,56.86538
12.714993,12.714993,12.873494,12.875361,13.962365,14.862615,16.829006,19.40518,22.157648,24.345984,29.836851,53.02207,64.226974,77.80032,84.42241,76.06369,79.22106,72.9846,74.61697,64.96319,56.770126,52.55585,49.936626,52.18497,48.253693,43.259914,36.47833,34.494812,54.101986,56.593796
12.786395,12.786395,12.862641,13.119012,13.453607,14.4520445,16.334894,18.874266,21.044079,23.860916,30.00306,53.709717,65.75147,74.139175,83.306885,71.87964,75.160126,71.92455,73.94149,64.126625,53.63122,50.208324,49.09842,51.562664,47.675797,42.757683,36.055817,34.131313,53.653656,56.125977
12.7538,12.7538,12.903842,13.091815,14.043807,15.12956,15.863222,18.472435,20.510641,23.872564,29.558807,53.406185,64.75,74.780815,83.42028,71.47621,77.09715,71.324036,73.61074,64.13871,54.411526,51.28129,47.95735,50.976295,47.547386,42.623497,35.988426,34.1138,53.62661,56.2175
12.73852,12.73852,12.840492,12.707708,14.146477,16.678717,17.297354,19.969658,20.68359,23.549042,29.603851,51.72613,62.36351,77.29473,84.009155,72.95299,77.80438,71.91763,74.65542,65.14881,55.524258,51.96156,49.42313,51.76718,48.08933,43.10905,36.379765,34.377365,54.072437,56.469467
12.782195,12.782195,12.908838,12.970971,14.148751,16.489471,17.528166,20.58623,22.515318,25.052076,30.806564,56.878513,71.355774,75.964714,83.901405,75.97855,79.45712,72.577896,74.71342,64.88417,54.88041,51.22005,50.34377,51.941727,48.033707,43.05977,36.293972,34.28838,53.952057,56.287086
12.860014,12.860014,13.251385,13.481647,13.772325,15.144848,16.186264,18.86122,19.854067,22.254045,27.867405,53.250694,67.42932,72.31244,81.40042,70.07887,76.4516,70.10955,72.09549,62.92287,55.1482,52.03496,48.17641,50.228474,46.51693,41.679794,35.099857,33.242462,52.585777,55.25985
12.761926,12.761926,12.947175,13.169163,14.200372,15.48012,16.571846,19.251009,20.351952,22.997145,28.893703,52.569065,65.474495,76.78326,83.53969,71.18801,65.64849,67.74283,73.192505,63.89985,56.305664,52.246555,48.18842,51.16373,47.523758,42.608665,35.940113,34.04505,53.595665,56.169548
12.674097,12.674097,12.617849,12.418442,12.9128275,14.808298,16.740686,19.435858,23.100557,25.394518,30.505074,55.765594,68.69182,78.750336,87.06528,74.38864,78.42837,73.66747,76.03525,66.205124,56.17037,53.148937,50.09445,52.842224,49.122116,44.06078,37.159996,35.08709,54.932335,57.212093
12.901284,12.901284,13.15049,13.100226,13.630428,14.488063,15.564568,18.1138,21.027756,23.611574,29.140959,51.854702,62.374565,73.96265,81.7957,69.906494,66.26949,67.408676,71.78906,62.423355,53.04637,49.480965,46.83298,50.150696,46.549072,41.772686,35.28033,33.46784,52.833046,55.668633
12.730002,12.730002,12.868943,13.199417,13.565939,14.406038,16.79412,19.604393,20.592201,23.70896,28.810799,55.0777,66.326294,76.01545,84.90433,74.55909,77.8795,73.86459,74.07426,63.938232,53.44036,50.842175,48.733337,51.04589,47.307392,42.42511,35.802635,33.88418,53.37753,55.911594
12.738217,12.738217,12.690747,12.414115,13.429377,15.253138,17.741467,20.446877,21.263115,24.77488,30.72783,53.090885,64.772545,78.759964,86.42955,75.88611,71.61313,69.94004,75.467834,65.732574,55.75279,52.28067,51.047092,52.71667,48.818726,43.751793,36.879078,34.853947,54.668816,57.010254
12.80544,12.80544,12.902095,12.926359,14.282341,15.078861,16.071863,18.840012,21.688131,24.47681,29.54209,52.156033,62.382603,77.60533,84.21703,75.34345,77.77486,71.873276,74.09426,64.35397,53.97132,51.587807,49.59004,51.58015,47.75033,42.86457,36.14316,34.20129,53.72835,56.26584
12.84472,12.84472,13.179863,13.365473,12.976645,13.848999,15.852053,18.120424,20.380692,23.075832,28.143354,54.906025,69.154274,71.55066,79.807465,69.52072,75.66889,70.049255,72.2568,62.943752,53.177193,50.338787,46.746426,50.095673,46.635544,41.8054,35.26907,33.426315,52.779087,55.48433
12.719145,12.719145,12.694129,12.222311,13.509745,15.524586,18.414831,20.835255,22.259956,24.443054,30.470284,57.83282,71.9854,74.990105,85.29538,77.10881,80.83793,76.764755,76.99461,66.599594,55.60296,52.262733,50.62084,53.238422,49.25727,44.186016,37.26061,35.194122,55.10498,57.24827
12.751512,12.751512,12.659433,12.368596,13.338553,15.043886,17.115326,19.812792,23.353664,26.289131,32.436363,56.28359,69.927124,77.562195,85.37953,74.01417,79.27452,76.54946,77.14803,66.69737,56.18332,52.845444,50.099255,53.292206,49.45864,44.316177,37.393993,35.30464,55.28083,57.359955
12.833236,12.833236,12.988201,13.06354,14.519541,15.514072,16.573893,19.181528,21.479033,24.488337,30.19041,54.246822,66.49453,74.73237,83.902374,70.36356,75.54288,72.17811,73.81944,64.220665,54.395863,51.01392,48.551006,51.399075,47.61685,42.73481,36.038895,34.110126,53.64113,56.12922
12.779795,12.779795,12.822072,12.955805,13.674768,14.228336,16.380262,18.959291,21.433924,24.419315,30.117805,53.948338,67.73234,72.93437,82.289444,69.379326,76.742165,73.71131,75.02921,65.019905,54.56406,51.149868,49.64982,51.8786,48.043842,43.043118,36.33888,34.327698,54.05705,56.36149
12.857815,12.857815,12.995602,13.0826025,14.6318655,15.833296,16.304148,18.423868,21.538324,24.296017,29.865974,55.469868,69.29752,74.516945,82.017204,70.07758,74.60151,72.444824,74.138535,64.531685,54.68613,50.88068,48.72279,51.51524,47.768864,42.819603,36.119457,34.172592,53.78913,56.252487
12.828503,12.828503,12.9880495,13.0639,14.508923,15.460928,16.436228,19.13619,21.769535,24.313004,29.331669,56.8121,71.29924,75.18323,84.888145,74.945335,77.73704,73.96407,73.96071,64.11339,54.662525,51.56064,47.770233,50.835293,47.422752,42.5872,35.965073,34.06842,53.62,56.258873
12.750779,12.750779,12.803485,12.620956,13.947778,16.141165,17.118172,19.705055,21.64123,23.769672,29.90735,56.827423,72.93885,76.03033,86.069885,72.55825,75.01323,74.722115,75.40554,65.224014,55.320965,51.610622,48.965942,51.969612,48.16315,43.160843,36.39417,34.41097,54.18989,56.52263
12.882868,12.882868,13.12187,12.892599,13.641508,14.614515,15.62607,18.352737,21.033327,23.823202,29.301447,52.32042,64.13613,75.455185,81.278946,69.77523,74.19298,71.36571,73.24491,63.67952,53.756855,49.63851,48.51837,50.859802,47.047974,42.16193,35.552334,33.671707,53.12848,55.7532
12.8433895,12.8433895,12.956316,13.019898,14.457965,15.444365,16.869617,19.835064,21.827932,24.698872,30.47582,51.714787,63.193832,75.293816,82.3606,70.08108,75.77382,73.54399,73.9473,63.982323,53.743305,50.599117,49.208706,51.21502,47.36971,42.495167,35.823555,33.932495,53.439945,55.953728
12.78067,12.78067,12.718546,12.5994215,13.201007,14.999165,18.900187,21.454433,22.314472,25.313341,31.0256,56.272663,70.576866,77.7829,86.87639,77.70457,82.16455,76.18221,76.58659,66.32928,56.064884,52.73367,49.46916,52.720276,48.93569,43.839806,36.97462,34.937534,54.83415,56.98614
12.751995,12.751995,12.92189,12.978565,14.363373,15.0762615,16.384764,19.038757,19.606035,22.523102,26.893217,57.20021,74.14026,73.574,83.46687,72.07224,77.870285,72.834526,73.96912,64.05558,55.08976,51.21008,49.873787,51.491604,47.509766,42.54877,35.877766,33.94734,53.523106,56.09469
12.758524,12.758524,12.748854,12.558627,13.741989,15.800945,18.287596,20.917353,22.291332,25.044443,30.800165,57.395638,74.94812,77.56966,86.82055,77.73771,79.912384,74.92632,76.13659,66.33762,58.238438,55.024376,50.426746,53.053616,49.191242,44.007343,37.0577,34.987972,54.89171,57.079453
12.636152,12.636152,12.686192,12.536424,13.117423,15.252228,18.10703,20.840029,21.677708,24.372114,30.592731,57.300762,70.64387,76.93417,86.604774,77.91091,78.58745,76.140854,76.43687,65.87451,55.52725,52.407352,50.45807,52.554974,48.67492,43.663982,36.831387,34.775017,54.592735,56.85175
