0.0,2.58,5.333,7.246,11.63,13.82,15.97,20.44,23.03,27.82,33.9,37.71,41.2,47.8,56.0,59.2,61.6,66.0,72.1,83.6,86.3,89.8,93.9,100.5,113.0,125.0,129.4,132.6,139.0,139.8
13.0,13.0,13.0641365,13.014168,13.855147,14.286723,16.87884,20.219597,19.833792,24.353182,34.539116,51.98433,67.79651,78.782555,90.596375,79.536575,72.76742,73.571655,78.18615,62.902054,57.249462,50.567936,51.559166,53.011555,43.147903,40.70757,32.881935,32.206,45.54447,0.47454238
13.0,13.0,12.805362,13.05431,14.776109,16.440176,19.85209,23.294268,22.933237,25.326622,37.44728,62.027576,88.78432,84.32097,92.73467,78.32939,65.01886,71.25272,81.690544,66.75346,62.331642,53.735027,45.85362,57.90628,45.11314,41.019016,31.722973,32.11721,46.88196,0.2158761
13.0,13.0,12.740975,13.187562,14.531216,18.212776,19.67874,20.93796,20.253061,24.294207,36.601555,53.51363,68.97069,86.61485,91.996574,91.546684,81.65763,74.02211,82.75362,68.3625,62.455093,55.788685,52.822536,55.69469,44.18149,38.89373,29.540293,28.840523,45.924156,0.25423193
13.0,13.0,12.938915,13.617927,16.502476,17.722992,19.371252,21.405983,20.9873,25.622465,35.600674,53.71608,72.527916,86.93596,95.96914,87.786,80.965836,75.72324,80.46145,66.83609,58.94701,54.328735,54.69824,56.587097,45.665356,42.494934,33.185482,31.694836,46.416283,0.25758302
12.999998,12.999998,13.509361,14.029949,16.465868,17.593538,18.703465,21.880861,20.841665,25.776865,41.338547,56.822216,69.47729,80.51145,87.39495,81.94372,74.291824,71.92417,75.841324,63.96946,58.162926,52.804897,49.067867,51.898552,42.946228,37.53779,27.489292,27.047667,41.94943,0.28451347
13.0,13.0,13.011579,13.000735,14.190648,14.914426,17.139402,21.23702,20.004099,23.115685,38.63344,61.702423,69.203125,85.700615,95.16856,78.100105,67.096016,72.23152,79.49507,66.28663,62.473946,54.229176,52.729954,53.949043,44.32126,38.908775,28.46528,29.491095,43.415974,0.2721399
13.0,13.0,13.470437,13.694323,15.457966,16.625584,16.919077,19.304022,21.36388,26.255995,37.259953,51.256107,67.476364,76.06251,84.62366,75.82029,74.9231,73.846596,76.00635,63.366066,50.182934,47.87347,44.561165,47.231087,40.342026,36.47448,27.19658,27.056831,41.790077,0.24534476
13.0,13.0,12.993974,13.379483,15.277105,17.479437,19.848454,23.882162,23.60144,27.992054,42.197624,54.297367,59.741,83.33213,91.44304,81.97038,72.366325,71.1993,78.66601,64.82278,59.279114,55.52838,55.761127,56.629997,44.260067,38.83801,28.61546,29.892313,44.042133,0.23326719
13.0,13.0,13.426055,13.940118,15.740816,16.054972,17.298899,21.798796,21.382864,25.71952,41.67926,53.183517,59.141537,78.963776,87.906105,76.498405,77.430595,74.46741,78.3155,63.23799,57.794235,51.182167,50.015663,52.234715,42.880993,42.051113,35.97572,53.87539,40.401333,0.037590027
