it	posterior	likelihood	prior	q_multi	sig2_hp	t_0.006	t_0.069	t_0.454	t_1.29	t_2.19	t_3.09	t_4.466	t_6.29	t_7.418	t_9.61	t_12.725	t_14.501	t_15.576	t_18.205	t_21.606	t_22.901	t_25.565	t_29.231	t_32.131	t_35.85	t_37.876	t_39.576	t_43.372	t_46.672	t_50.467	t_54.567	t_57.6	t_59.962	t_61.162	t_63.8	t_67.158	t_70.208	t_74.003	t_79.701	t_83.548	t_84.95	t_88.05	t_90.443	t_92.493	t_96.289	t_99.589	t_103.384	t_109.634	t_113.429	t_117.654	t_123.225	t_127.02	t_129.22	t_131.15	t_134.765	t_138.215	t_142.01
27500	-148.79010456036093	-153.23592168298234	4.445817122621399	1.0	0.031734607357437467	82.02225295930577	80.61288242588351	80.13064968285724	81.95331809048109	91.0233788577994	78.1782801726506	90.98041267862385	92.64382134330016	87.04237671870894	93.93904010491214	99.97954867101251	101.96974401299977	90.13657104508977	121.24883572903401	113.57596587430504	100.63213001869455	106.91126742901675	83.09290756770368	88.21785173480451	154.22075876884037	156.74664096504722	167.2348778771776	158.67275638290397	143.0757097968703	172.8365376603832	156.07896799424185	134.71241892195587	145.89800795289648	136.7659063284393	130.10333605690857	115.52569337045199	130.96676934471117	130.5478778063221	129.0842306835566	122.47256590954593	114.52401164707275	83.69551348358738	84.83133823262752	91.6455098553867	109.31342743047725	87.11624666525621	70.27246427194422	76.8802762608579	55.140006941887776	52.18730868678104	33.72143383137745	48.398824804900364	42.131254532813756	47.0297818348793	47.244076328702626	33.46849349482712	7.979738675897148
28000	-146.45547693765002	-169.12667548997075	22.671198552320735	1.0	0.01680640925917901	66.32353297789027	66.0335246110405	65.63594796102876	71.46731556646749	71.12282399427394	76.3450071688422	98.86162985767851	91.06710230497278	94.81659242749723	94.10351137961268	98.38780474135432	99.3210747750563	94.46881905669382	121.63609460781261	119.00807151548958	106.74174401629547	113.99555389638711	83.06776394654607	94.84348430463572	159.87210340411318	150.82551853571852	159.68462104764848	166.61003366255804	148.25873232644614	163.64565662349438	144.0820738567487	131.07365375160734	128.47827556191123	147.7165391188489	133.54149322197256	120.87490892323335	124.831439464074	120.69068652586719	134.54854021456205	114.4355594328551	115.64035833831232	86.99652023368219	92.5799506916607	103.5728378679216	109.13117357008474	86.44049270204877	73.11438537197208	72.56832376028609	62.296391586984285	62.858026501527874	47.63140587843639	41.534538167194704	41.19860024916591	41.595247486225446	37.79538477990239	33.12250231901227	15.282598459123388
28500	-136.69653614486128	-161.8301740239933	25.133637879132007	1.0	0.015309888706634696	67.13513104350578	67.44905617117911	71.38066917949854	74.8995812194449	76.57139687143129	79.97078255575917	98.42944795273381	95.77793001092095	90.79664260389393	93.83225568889333	97.34410707820588	102.97367670927676	100.17196770727143	121.32496716839732	107.30827416116647	98.00329690330031	93.37127005742099	84.60725337457146	90.00292373238814	157.06444446686547	159.34407905312983	156.70468585148694	152.93645746111488	152.81236179989173	157.0676264726681	149.10256935255583	131.26211324874518	123.33474417068948	131.0528801707895	130.81722857349882	130.5370094578297	124.97867200957742	119.0810246943382	135.43728657665466	135.3695817513801	132.56812467436043	89.08495885284626	86.43997561622828	88.76944002693988	105.95088594391926	85.29952151489702	70.22573890848462	68.9834835740544	52.20703840926492	58.20615679819145	46.000330195961965	53.30021573899329	41.47684156244458	42.26019733910658	34.13188948788258	26.61617678901277	13.47107636098283
29000	-145.40486426421373	-165.62819326597966	20.22332900176594	1.0	0.014944856756514675	70.37064955068873	71.02706724366652	64.60485816608346	62.452842567513564	76.25484733637086	85.36415370182536	98.2755081040531	95.6356975169879	97.24933168673057	98.20286092345768	102.15315388926162	97.6132629913017	101.57341403194474	124.06759501883536	112.47911009430902	99.93929446935036	99.61953902045302	90.20450238714345	88.82561625005269	154.7365382168974	160.41899116385372	163.08374982155976	155.50026468018345	157.00055255110738	162.84496769214314	161.6914353630424	128.3424131022968	149.48299034066537	128.97579826397094	126.27775691404187	129.5022572220513	122.21346372678275	120.28727388092835	133.37209518384483	137.4663687038298	134.2097775211846	89.0346946578851	87.57226524259721	98.39836222172669	105.75198697750258	91.73563149801112	67.8266837870805	69.47895086385653	53.6206304904955	58.60373279415903	46.78009124994041	49.28863836072876	44.50383782156731	46.38301891688501	38.303904650151935	24.506704086737045	12.298334152329044
29500	-136.35428116525026	-163.29070110354158	26.936419938291333	1.0	0.00782124220491049	69.08569942601414	69.53260884612405	68.53410969248337	77.24688042279973	73.44970538359654	82.54541944347037	97.76960872474257	90.93291943233592	89.38180915002854	88.98509510096858	102.46320124580464	98.32778312666873	101.94117492986862	125.29872814028543	112.18300400893158	98.77081184706073	98.53837636980296	91.73946583405524	86.433597549593	149.9781541393585	168.8070509904875	167.34514690518694	159.70978454677518	142.8653193806288	153.644974540112	162.43213968015036	131.50828072275925	137.8214341609808	135.9008980758507	131.29828436883153	124.91647697898955	125.68164421488405	119.65711197605518	134.8442426595704	126.52558450126209	130.67013243890403	98.75406228789183	91.02205659580713	93.56335602782806	105.38581132998469	89.63459738011201	74.14761200861824	67.36919378940179	55.86775657000854	51.1322673966005	39.76065950461414	45.47451625007197	34.85161724409681	33.705326785265626	38.87664407483863	26.05325442553187	14.762545587346782
30000	-140.50486721675009	-157.68068713063624	17.175819913886148	1.0	0.0213723322857124	73.78819694718271	73.77884791680921	72.42417215904452	68.06073107035495	76.01499381564722	75.282183428216	89.10391979185513	89.44690131139691	91.23524033094132	94.28743820768992	105.49559845601311	97.72032345845253	94.12451654906707	128.15297564305584	104.54226717405385	95.7602644433764	92.98813196327896	84.97802196626208	87.66542763217699	148.9137022433612	156.49074516633502	161.5097412916658	161.30196572922156	142.72806157650226	155.29191604732998	155.19905150451447	132.13357609976504	141.03062495891413	133.6648882109185	139.54922216912558	119.0985570284368	126.85805130143461	112.51602923187913	135.514506351043	112.03188811430302	120.38172769486555	97.05977294667716	78.06864428136768	85.7378117190959	108.63514181353722	87.58286167581542	77.84782344555579	62.491136261148746	67.01902170414652	57.941497930802555	29.307621067714926	45.39581287836825	38.54613750894456	32.56401753108747	40.070043335930094	27.080212791527476	17.31637946790412
30500	-149.87954943959969	-168.44077663234046	18.561227192740766	1.0	0.009521339654073783	75.71102357705954	74.92596239070171	70.19532796669199	77.25860531966944	82.84286132209157	77.8725235242842	87.47731686211884	89.8160307034751	92.18176782926946	89.79499002919897	103.92128583060791	103.46480537938947	103.37313462489888	125.41054675226383	110.17612150527282	102.24315963230653	93.70666446890193	84.27314854473997	82.17886208238079	145.06124684403449	141.2590467125771	163.58439704644974	159.805996419943	161.10551053911794	153.79986003820633	155.8229387003767	126.07573701470943	123.41333000170532	123.9041791855672	126.90726841711816	115.03721260759657	126.86196719594462	116.89554090427015	131.3248020969621	127.7645879257695	126.38502448061664	95.64886925382356	88.65363823345254	96.8075250550615	105.80576849830234	85.96569974387113	71.43084969843655	62.68908641285539	54.38468604366967	57.81759670233063	36.49775890926081	40.48425756314394	34.2705451775184	34.478643564591984	41.46595039136025	31.076152395490592	16.023927762993836
31000	-150.47927516148098	-166.43294761541966	15.95367245393869	1.0	0.019519823569106438	78.6218115088105	79.64600232439741	80.65964498936611	79.34917096067056	95.34572782721821	83.17750741284927	92.0143449795168	97.41241715137924	86.19806608581095	90.07844451433301	103.54215941239462	111.11746520116587	92.60441511858906	124.52296128414118	114.88480884608973	105.60111580487255	95.70586545220863	84.45327719242844	89.082055270893	150.5687117941236	159.9874790412836	169.1402574830829	155.23278390228708	146.40221444970936	149.2889709067387	162.8228308190451	137.06033615666212	119.01400401114569	133.9437225163902	125.12422676577819	121.182668052347	123.22215059970566	117.66401658602427	136.62445141522946	131.78887053928477	120.60803320184117	97.82753198001541	88.0537985939316	93.75673485046275	111.03184732242646	86.77428784989219	68.75249243272809	64.16740542668674	60.218578259875706	58.24979790172019	47.484134350461446	50.70702335002022	35.830396662797476	37.17154863479033	50.37619177034081	30.98491357618678	15.155166855788751
31500	-146.4313743870009	-160.6056963442838	14.174321957282915	1.0	0.018806192992655655	67.20149773086789	67.05669747670743	72.20923810231889	80.75519830115927	92.65859428622795	77.07208452056865	91.48323648570559	85.16010172462849	87.50070784215015	93.57038347441778	101.95550348579361	106.57388294340521	90.56443189949843	122.73468651744138	115.83877940376371	100.62182832962918	98.85475677636713	82.14732917933875	85.3147155928304	145.76295875527748	142.38231306369102	152.75824193784715	157.90669260798825	143.441522091047	158.03729084217932	164.1501788370004	130.46524417802127	114.11770667238947	109.58414752353063	124.66203986220123	120.66637612377252	120.17861583578346	118.13063449394856	132.16488347767228	119.16907053912104	112.30144278439707	83.42978488564148	78.73572900044316	87.51999761426872	105.64748365609636	92.19810053022034	77.09533335255804	65.88998509576622	56.179943811902454	52.59963811277637	39.108245560672	51.79778392067067	46.37417675578401	36.36497351724711	34.853779106278104	29.22011747754567	16.186503725024657
32000	-144.09639578253018	-165.8968628490617	21.800467066531514	1.0	0.018370065153150136	74.66149010909693	73.8815571263716	77.00107183069842	79.47240529008457	77.27948263263838	75.11071279567277	91.55439486617563	90.5723966821881	89.56706603192643	95.48596311710268	100.53305388509516	106.01676766672892	98.82707918562775	123.03301528754535	113.73792787064804	112.24109947413585	109.48894579350772	78.66244910955547	90.18045419845198	153.1003109197265	157.89139190902378	152.49660058465125	163.39508354645628	154.84652899488697	156.135985618781	152.13185783749864	128.49772120519077	110.89988459437531	91.17588231402692	130.9699892003929	126.23131560657517	124.90210109246595	118.27828959381625	135.23598625793807	123.05037365967273	120.19379043147563	97.0271445480197	83.24379891307471	80.50873821818897	104.6392855972847	88.75870833600194	79.63682987042898	66.76856190955309	58.291188588070646	47.110206089999195	36.635587353075124	42.821111232966715	32.264468192792876	33.47102727336574	37.169670291967286	28.44028003428619	23.88269854533038
32500	-150.80740772146873	-169.16241156835463	18.355003846885882	1.0	0.018473923819045373	73.53347494525437	72.4984651122196	79.48687471104374	87.30489599116265	85.08295255295232	77.91381575050056	90.70955299461798	96.64051267278064	107.50996219950304	95.44846066543066	105.77669216106146	98.93450271263674	98.3318465645323	122.5951623213789	118.01261119266934	97.80672674326722	102.64194629820244	81.14213095429213	93.59989258042461	162.49030800689977	145.33521277839372	148.83868916620406	152.59532278158315	152.0082073510493	155.60318498976562	154.40388280050678	128.03376698430398	134.68567343681744	124.60891647133668	130.54710562333446	123.36173227253617	118.07910675362763	118.54450596941876	130.9214916834304	125.56802338443619	125.47876021257494	98.12090662270401	81.19508406039296	85.18675390649443	103.9846320959473	89.72245853688386	75.2743640259231	67.37284826583347	43.52308024547374	49.90766883303452	44.055811721356456	40.33554206289524	34.54164191835081	36.214301023083095	52.379474055355885	32.982674134776516	16.934813528373205
33000	-148.0837339674748	-179.88887162253087	31.805137655056065	1.0	0.007566473173194432	85.72040008497227	86.04282614214753	83.35820003578007	86.95061461736296	82.90369526629988	84.21224549904613	87.60679197467216	100.49980967384306	97.56115502274756	95.95218401879632	101.63204248936964	97.46280046831193	102.62364588333975	121.25626918681101	110.30773115872972	113.72860358021573	105.54664640015336	87.74118714307492	88.67101677527177	162.5623680917345	161.3676204901494	155.70262039375478	155.49763258952822	170.40632471912141	153.19564699814205	162.04293363188478	134.43068001096182	141.04323845089039	128.48775742866886	133.03123641081302	114.3215368054634	120.56089753036495	127.40488495704285	129.311588290445	118.8547697157742	115.56834589110653	102.95159991691727	86.93026741307241	87.16343661230525	106.96705917736867	92.07694611233123	73.1695683088731	65.46571892652834	51.601533487772514	57.18297384554249	61.38126763139298	47.118409669766734	39.54163854504807	38.735655544026606	43.29458732536957	32.78526272111821	20.282962562049686
33500	-135.2853074841402	-163.2989442961903	28.013636812050112	1.0	0.009319677388922306	79.97088796052148	79.26663080229586	81.02678840385744	94.19407835574991	81.75792902679238	83.56730971850024	89.5565288282954	92.66064508977769	82.28123657284144	93.04575213285239	95.83202421424848	97.71746888066912	93.18837000813096	123.53968221080868	114.69885473259666	102.70392764113335	99.79726827297625	82.38479894081425	92.74972885865279	153.50869031994537	150.2068134959962	155.74884468069342	168.79295109378134	147.35305213036713	157.8647119026819	160.5966833509665	130.979893213575	119.88897641740628	130.38707845078682	139.72460015767913	126.96722359207787	122.89876969168277	129.52486947473005	129.15580988600465	110.86395619549336	109.50888621783197	83.92407503697943	92.432752424207	90.43853401196777	109.33238243926003	92.61768795749167	82.30771629505021	63.78637649554722	59.012386153484265	63.43491305018064	36.62161208155107	43.28148116423789	40.81588405734565	38.92235501163276	37.80243557868526	30.949420661015477	22.434948168987308
34000	-123.44856276109122	-161.99847411367966	38.54991135258844	1.0	0.008112396260075263	84.60793182070793	84.32686157910092	85.71001740090445	88.99357870471171	84.53548471473455	81.81303326539131	92.36182775174053	92.56073033636184	92.50994579116372	95.38321200286428	101.74549272037129	103.63941414017371	98.4558769977632	121.8718606395598	105.31854267701783	95.28917627660813	95.56854024337878	82.45603362856727	83.13628418900005	150.79016480805862	169.23561520300973	165.77972142395697	158.39194904726446	146.1239810766134	154.89917745374015	150.01949421877316	128.04447865895298	128.9688495893227	133.05513559322318	139.86171145591902	123.24291172745595	125.14179729495714	126.6644292311851	124.81252251989415	115.44654927858396	117.75754123382202	92.66673625301063	83.70051428721332	90.75634816614303	111.33122325383084	86.06718785935757	76.84990785476042	71.66517776871902	63.60282148686485	62.4827208326014	49.01648179180019	41.903854757070576	44.28206574639676	46.13169095875742	37.52774124714992	29.808729269025946	24.229055533747463
34500	-133.6365265925383	-152.91223288396301	19.275706291424715	1.0	0.012738682184713157	82.4105383495939	80.84080061911365	78.05071484498612	86.2859790072521	92.13464076327207	85.2491776264242	93.38544975392253	88.25379049263796	98.39763876140714	98.66736789247734	99.6793794247545	107.74697458998473	93.79058893113988	121.02168739018887	116.0065948540822	97.49490281915796	93.15568924229858	87.80441843514117	85.1339478398751	154.3893036279213	161.04826016811822	164.91063661282553	154.51355203310405	149.75402631098387	155.23703703234813	160.27237486524132	129.26199220596837	147.9700396549801	151.4600595401978	128.56817950067511	122.18772449434184	128.9155613872373	129.4912271207734	127.72128573970315	126.26987226643767	127.50105275099195	89.94387826686689	76.01478293872843	100.03039863223418	115.64383319981248	89.93867759502845	78.02485849029593	67.20678227486302	60.68356910849351	54.043570526129635	37.956324704872756	44.983066639845305	46.99042945206022	43.31818308270201	41.47518223959078	26.475497871150665	13.909862581185696
35000	-148.91971918041173	-163.36751380299398	14.447794622582265	1.0	0.021908894332820568	73.06216412638784	72.47107812627559	75.09247447181417	83.057621378204	75.74187338059738	79.39158754259543	87.09633799219958	84.13308951017561	88.90235035279423	94.15584220113685	92.96395141561595	102.22291704679162	91.68858890713005	124.63766552333618	111.59396228150061	126.60477194500949	110.44066311470144	90.90031445073393	91.03056932280772	153.71520941124476	172.65370004630984	178.57202794066802	158.6318338183649	157.0848983962895	158.35908472323513	148.46202964192872	135.08223504734073	110.79806615936036	108.53772606479093	130.68200211213295	121.00426245746777	123.98573328322479	130.0102981226594	127.27655936552637	129.97173685630133	123.5762897507216	87.67895945292705	88.48857483225947	88.32354744690161	111.39061450113434	89.15498182541836	75.33171498367693	69.13374195100528	57.448904311875204	56.83339086415751	53.771921352837296	53.91338943883163	39.10449460205289	35.42434467397098	43.712311031125296	24.265374109339767	10.873065840111442
35500	-144.31765644493217	-166.04656572101152	21.728909276079353	1.0	0.015871673218747485	76.59755255630643	75.10068035203889	77.39635034558663	74.74220908204015	72.61631413462712	75.79311228337635	97.47918026265728	84.00608311549992	87.48182812755911	92.60174293157561	91.76828812745296	109.05160717332413	99.29800100213413	125.43168568884441	109.95156831295768	128.97064374071306	105.32882922096451	92.46127939939257	92.86977106056005	151.82110587551622	161.66005970722554	160.57729323874005	167.25500568984702	153.28858423368706	161.2719257775599	153.40906267742068	133.14026660658658	132.84783329854125	124.89165940240903	129.126976289739	123.65172633603451	130.26426174059355	127.40387598140977	136.38611248052433	128.8402251270104	128.334559066922	90.50883872784077	91.61503776228417	91.36328870656354	110.58137405692085	83.4017693135647	78.10528771668544	73.02591215367158	49.420592602799566	49.74554126612999	40.25890581717537	43.51753442269738	42.400785796603714	39.737044364203015	41.04434762037491	29.146157818701237	18.992145355629248
36000	-145.72862764320075	-174.53271958864548	28.80409194544472	1.0	0.008654020534966252	83.04636479776174	83.1450666207466	84.08889089421905	78.65939496569726	67.05058531613574	75.0796173176058	89.39505648537832	86.90752399595186	87.76123800525349	90.10956076103366	94.68983542454315	96.84812961919991	107.68664171239716	124.2082538128901	117.54349778385605	100.3376017686711	98.08949421148453	83.67745957417829	93.17145901325615	159.62831128518525	150.16149790664537	148.03054384621117	160.52627255714117	169.81097139558614	160.31174421684437	150.3517029286643	132.48762563153267	129.59502558442293	138.34258155787433	134.591885053225	128.50166898731456	131.671198728383	122.77666241400729	132.29613518286362	127.27631141082094	122.34572394301271	84.74367389388551	98.71145126165567	90.93800205915154	106.7149220854598	82.22192487066602	73.66637190642994	64.24913286488658	40.1355066085188	48.899821431648476	44.0251618493993	40.71102699591448	37.268486080275075	37.96804526658704	46.147716728271256	30.773348293724155	22.341756548374835
36500	-153.84591240751507	-177.56729009655734	23.72137768904227	1.0	0.014943301575497683	75.44893856329757	74.30085200510973	69.4429566435227	73.42863122108334	75.15933534049685	77.1104688399727	94.8848955042813	92.62490572513663	96.1103042026559	91.8094638718438	93.30019657724962	93.92473733452951	90.52628137305136	125.48449770548928	116.76123256961883	103.04563648990438	103.08872558630884	85.74580381079431	95.6091466915029	157.81820756660315	178.65758266289342	166.6640890658613	167.5266735171411	153.86988068727382	154.3964811998781	178.25831434182896	131.76296037840865	139.60613461222886	143.3557860388138	128.79956984634106	126.88255189528334	127.98408523839586	125.44614626726343	133.26105078148748	116.63826949931443	117.72600107616384	80.97498595214998	86.45736388551785	91.97220923299864	104.99752034804635	83.27164406062137	68.54515003963444	61.51698254794353	51.98946912110762	49.16576985314679	43.279060561837596	44.370230805648774	38.8949545364313	34.46404582153319	42.53063362862565	30.646224775858762	24.927487809141716
