it	posterior	likelihood	prior	q_multi	sig2_hp	t_0.006	t_0.069	t_0.454	t_1.29	t_2.19	t_3.09	t_4.466	t_6.29	t_7.43	t_9.622	t_12.725	t_14.524	t_15.599	t_18.205	t_21.642	t_22.937	t_25.565	t_29.279	t_32.179	t_35.85	t_37.936	t_39.636	t_43.443	t_46.743	t_50.55	t_54.65	t_57.6	t_60.058	t_61.258	t_63.8	t_67.265	t_70.315	t_74.122	t_79.872	t_83.679	t_85.029	t_88.05	t_90.586	t_92.636	t_96.444	t_99.744	t_103.551	t_109.801	t_113.608	t_118.023	t_123.415	t_127.2	t_129.422	t_131.172	t_134.98	t_138.43	t_142.237
57500	-206.1298911867839	-191.63610565875163	-14.493785528032287	1.0	0.0496786848774177	101.88237112718858	102.86882913019667	122.26505273096285	123.70121395250155	136.39777522880928	143.349317135202	149.03019955825525	154.61138449444573	135.04073135708478	175.45655825853623	179.94820159487975	165.80592110748907	147.63174004877254	208.5353822944282	171.89142663040369	155.5333341443787	178.96888614067592	89.37345231240153	94.91774582567291	234.45516766797917	232.17049308534715	246.4204101940191	228.59841372118996	206.2188873354247	267.1254368903946	222.66559700774982	197.2984062624751	103.83900458801094	106.04490652925357	150.90278508133966	192.85296486334644	190.5773501052756	190.39090857127064	217.2377047520062	123.23419654622992	149.457063524042	88.85698181215574	93.09352021410149	117.1199351843342	175.3686547560564	120.6601824481941	82.8503567531004	80.46196552660496	47.777507333308776	42.53245851773449	36.11448161461955	20.22863927225031	18.58872675080814	17.885245296078164	32.30055013408513	17.550639135616	5.729865334314683
58000	-211.91236083789164	-189.71198987193804	-22.200370965953592	1.0	0.07645476686299175	102.06999961183958	99.35331459078083	113.38461990983674	101.18231160050101	107.47649141833845	143.7899765256374	157.97271789700488	155.0362333616372	123.41827304386315	160.93050771556537	189.17858264036312	170.13619239424062	147.39084118277245	212.99919505161543	183.45875673813705	181.0005865711831	191.4359217172472	95.71439089310921	106.8508634716611	232.19637547652775	184.0879784777762	242.39193755187563	225.7492269927576	198.07875394929354	268.4395845671666	216.97683005524698	205.51212232806068	79.26228171595386	92.7284753735114	164.00168702668935	192.6553468873426	204.8984110949348	184.7240525766851	225.59688990875372	113.07109167731318	149.87712435458323	80.22582442229218	94.77560668618081	116.96640142750653	180.17264614948257	137.14415614406676	86.56506427765301	80.74703492430979	42.70206933010034	39.596668568323786	29.380309249171916	18.76943391803015	19.12864973300324	21.10928096468975	32.71590651694408	16.629875318547203	6.798771646694017
58500	-214.55507002890494	-190.29325993317858	-24.261810095726354	1.0	0.06943135237861407	114.7463402952884	106.85819662058651	111.5918934692677	76.99080054187343	106.98680265380152	141.6153957164434	160.03026032426618	160.52186462990826	156.16871016708416	166.4045290674802	174.2723902203204	172.90952240528824	140.92976312900956	207.85810989005236	170.84849026161746	156.5831974519691	186.07438269278245	95.15001260887702	100.17395579063114	228.24701911511704	192.92377959075966	252.09701144068754	223.97190346889667	190.14731103230253	266.5645097738234	224.28992199317585	198.57622200119295	82.06794733010251	105.21011140298981	174.37153019936446	201.38282981260195	200.2965813537384	198.28036784910984	213.18890223392052	119.88457368833721	162.05448048469424	95.03958380681766	95.13335684273045	115.88653384246834	180.75009631609544	128.95895440410348	85.22411539411566	79.53213470528539	47.509293422158045	42.568895605656024	32.311401619928226	23.169607172189117	19.092826790124136	18.3292570057283	29.16317816861047	18.703681671721775	5.994097108593042
59000	-206.82317359823278	-198.91189560083362	-7.911277997399172	1.0	0.0444035996774529	99.28422089730932	96.22935541422748	92.13468995692142	82.61941146317395	136.45877518124655	130.43374156754132	147.80043734533302	161.9347112610611	137.42630007183985	172.11889841609104	181.62679175226907	179.08048191988172	151.97996660383836	213.3197521186766	173.4111279447456	162.66547684538781	178.39299980334326	88.59180605067964	97.45012811387446	215.26338751003163	223.26386782023926	257.3802037177818	232.364951078136	227.35103260769876	284.3920095198052	225.21151749817642	199.7145178752892	116.00143439355745	135.96705948228913	174.06262813550984	189.57683395832657	204.57095172954337	202.40529612845165	225.47626321176213	132.98850456411276	146.40177043556196	108.60988724144264	84.79332147655808	118.53248098332477	178.47228906441197	120.38805415064024	79.05078516484225	83.24784522991519	32.686962527784104	43.49972735075906	37.24850972108203	24.981511199569127	19.61775024742809	19.166769707341423	27.51525116397335	17.522461639778644	9.77671915050648
59500	-213.84192015200793	-204.7275063707653	-9.11441378124263	1.0	0.03710122515303545	114.06582525122141	115.31940718124825	107.59409451212117	81.57800881723969	125.82734856016646	126.77769055857404	156.6020471981668	161.5363515953551	141.67748017320778	184.61631568566685	187.54792218706447	176.15848318117662	148.9534412173047	226.02065249946273	180.97294153296173	184.65449949785608	175.69205126119078	91.71845570873543	98.47562434150004	231.6267836679039	217.13774210738669	263.28797748215356	221.9581159160926	212.37686854570413	257.54923571166387	219.13068900728797	211.25294583522555	110.94765710055451	114.38723672284257	163.01470674722023	192.12075028293054	200.36998377986183	200.7935063332792	233.27613193005766	129.53340452823113	140.45819098931122	104.80913230608351	95.84289192305286	112.89881803306369	177.77399707263163	123.34378966423495	86.0060607776665	95.24576147466203	39.42924787640897	52.52477954889427	31.882179131131682	25.426832921267142	23.193952865111495	22.737323976139077	29.626864872277096	19.107672283174843	14.393433958067462
60000	-208.64575610559976	-205.6852217516869	-2.9605343539128635	1.0	0.03744630162493114	121.13549867298444	123.884161925083	117.87797155563473	112.84401685728895	115.18672273152978	135.36107512568856	165.49105816062294	153.8324632188735	136.23332956692644	179.49146507627626	197.63894713236533	170.23414909272597	153.38232627546552	213.47111807692593	175.47897114321842	173.88865702209316	179.70064631702084	87.93141887941314	111.3865527310675	219.1062030367156	219.26520501917545	239.66650498775323	225.28379522352458	207.241238591891	253.212796475245	237.01258217004704	208.67216095327177	109.67901012707419	130.45585363614038	164.46272419158794	205.05060101265067	196.6807429964357	189.78964815122663	219.07968023335266	150.37131526734626	153.5376640767361	104.7265872347883	101.66403445145411	111.74691686454341	179.63324397889522	127.24598080997787	88.78957065688031	88.22614889115519	36.1275293473184	39.595338121395066	36.18913731547332	22.654182743324743	20.771754944730084	21.5028843167766	30.92081508742833	17.820536251126686	8.935803620780948
60500	-203.8551786655612	-187.14054535338977	-16.714633312171422	1.0	0.05402637317194277	110.07333542971583	108.54054849223812	127.07958240207735	93.40863951675068	139.97793259478027	138.70853750909993	166.05068369998523	161.893098633295	134.46927399618974	172.05102090751996	194.91830304278594	163.59548653571335	148.11268205529473	208.90189014352924	177.62003775286536	169.13838470702868	174.38031948379012	88.62476603812479	93.85879622615708	229.54440820423096	242.3534101099706	263.75057952129936	237.59870838746832	209.6857024970971	257.39570858780485	228.59480417616408	209.2041374748153	97.04342521869907	141.7145117209182	161.14306288872706	196.22910618581471	198.24766568034323	197.16810483737424	218.07768203600992	127.86234605950173	143.3575338812568	91.96000111488483	102.92134058831365	114.67853546014845	176.77657252606127	138.7354556641173	88.00303823930581	82.20468783402863	21.534617572246987	42.23447540970938	28.89760130074574	22.834970656548528	21.09670039077195	19.722564299263777	33.22984614110867	20.60562866108434	9.58733727575684
61000	-202.73670924580108	-188.39106814405585	-14.34564110174524	1.0	0.04731191361263119	119.29715044882903	118.50527259207324	121.66725359404873	105.74388755109092	151.96815816142	128.38518352577688	155.02293126350287	168.09407242174194	128.8361774070351	173.55632906161478	185.8819619261259	177.4906307941212	150.425361268769	205.91185466426072	173.109003356034	156.13504511949913	172.79263225589557	105.96454466435864	98.42310721564883	226.78767375211487	226.43979061810893	265.88212111519874	239.25756418675124	201.55483530181988	249.0791811823778	226.26591312716522	195.51242107688148	97.08554707695743	103.7600429812807	169.09512273054867	187.3685782328405	193.35715626277673	199.4375296692375	213.27119438537068	131.83803696215432	155.22582650089876	93.65051990930728	86.40058610349169	113.77794665622088	172.91560716502244	131.06491424593997	77.1527932111941	78.55183978632282	29.382233506419823	41.706882099806755	28.020414707681773	21.707508073629185	15.006832958701349	15.677577901500975	29.80450973828389	20.249584415622767	11.217226168674829
61500	-208.4373331811205	-191.13181997546553	-17.305513205654947	1.0	0.04308149542258242	101.26269044337063	96.7276277534566	101.79664616329397	90.13531497532452	148.93862365049415	134.6170223945516	154.6035973056122	163.2227106390108	125.9350146089993	173.2470036071142	185.69454461296027	170.10784728262433	141.91180372957416	216.97317501332782	193.83134412325688	163.46056475339552	185.243608881408	96.69503801708808	102.07905149069805	230.08860258630364	248.11215734311818	264.0036606692661	241.8793154074975	192.0906850915581	278.89034226978765	229.56708266958321	200.76342763511326	104.50020459091328	117.30398105143831	176.59715287156365	188.93360281922827	200.23204516990853	194.86134365803	211.1040073761447	125.18377240705826	146.77739873445105	99.74998108630064	97.47950163024619	115.39907642480996	186.42823599103815	137.27534119815596	76.82212687019914	82.090890078035	41.72497244651032	41.61770505212827	34.53000516488804	23.432664770051453	17.398237747607386	17.386651975891404	29.354431027148692	25.396425984458443	10.071147629606953
62000	-212.34490700253434	-199.18621743135773	-13.158689571176595	1.0	0.04977345797898375	114.4647585614855	111.02644536689448	115.05198974491314	80.76826127190846	120.00464400396096	152.03437542038182	150.35624246761293	156.0280847837131	135.6362231284829	175.77479620701234	191.08365438503748	172.98710646306407	154.5048760823769	203.39135384638698	187.5341769109882	160.52247747341022	180.53807953923373	86.39373563482079	100.90615334606855	216.88703129105576	275.59234990614993	288.33773759721777	226.8186432099821	201.080729095116	272.00114129799755	221.20381461062635	204.0411086820646	104.17163467683471	128.26239830786875	155.0372198198718	195.38491163022394	197.1671259070867	203.32504595103717	228.17465356585205	132.07840684929488	148.31438255288924	97.72789253690011	94.11611245555771	115.60320132875681	185.13816398637223	125.79657378698654	83.0611669079523	83.91351048687484	36.52143476670386	42.262816359101656	35.97130944010516	24.155960582512428	21.876812683579804	19.462592779318435	31.084997005487637	24.26233824986356	10.203101986015502
62500	-208.02898466929616	-205.7709522354724	-2.258032433823771	1.0	0.03142606311438439	116.41059469573959	116.2800712303372	122.09946249104732	104.6177726416384	140.6991084978169	140.44223971341998	165.03713672991225	170.46030848049935	149.4320180054757	167.14591138672952	180.66582995420467	180.73652016137567	150.36816974193735	205.10401773040385	176.22439141453452	170.5006577856408	175.49089867505538	98.8814085110681	102.84757511070015	226.64862387701595	249.34906220534558	258.7838782432167	239.66977341399098	194.78413409259775	262.5197132202284	218.07416215477951	201.75886049144714	95.09737255957462	114.2616917548232	157.86603209242563	192.4856345803784	193.4340205217396	192.99646302483654	227.2557905188325	123.87157073565267	144.73013061846598	91.43012624578162	96.92188552442784	112.78145518708111	173.57263922894302	127.08324281716136	83.78646768739526	86.46237895456973	40.828464059316666	43.506237753209845	28.51698747576858	20.50807242487386	22.40069356472636	22.425162050285667	33.32774467741247	24.14260238094054	17.37493862629224
63000	-214.1379953609556	-202.59118369099744	-11.546811669958185	1.0	0.060390222670468965	92.94726035295801	88.56567392904802	94.19059761899176	85.44994784880816	125.05750619488957	130.4986707669498	159.73170427207222	157.3849901452031	134.73295790573786	172.83025270265404	186.42697609369708	167.466035606905	152.48780522909146	209.2452939393724	167.10080859651669	193.07328541221236	180.6203254371248	94.60720115016926	98.26292155749226	238.44032501791838	233.77269810897502	242.19706234906874	232.87369143373942	197.06111894064225	262.7534142541238	219.01444392786982	204.49423555669182	95.57349009622223	113.12803458972114	172.21311601300837	188.8680543251525	213.49885078709266	190.84475252668759	224.2943962188212	130.81447956956737	151.19225458831755	94.49104789862932	109.349736343102	113.85475885559578	172.44688251170882	134.81066895130067	83.94654793830145	85.14783804045075	44.53352502910334	37.84705032401511	32.20488487312194	20.13409362919792	18.060214280997492	18.601655214326676	31.678125511755127	23.42524411027349	11.32185952568737
63500	-210.07499642614107	-193.27462110120507	-16.80037532493599	1.0	0.0643747697638877	83.28732288195452	83.90079106296776	101.52631947674043	79.25802789373846	112.46349959703693	145.3445065397127	157.21340874008513	156.30475947574084	136.9623318002913	176.95107568807381	185.16476185007227	171.74292239257312	161.03663111322658	213.12330602633688	181.67552717153532	180.13320101017487	165.51491615175235	93.9169505751917	98.61950043595667	226.59435859233025	188.02900507710754	250.3522970671777	228.81530161441546	196.15034825023508	265.1675091161055	225.81648195783356	206.02407747274523	111.04525499048982	134.14959666273916	163.3521984205874	184.13910102599075	198.40813134612947	201.75576629120636	213.74523722175735	124.84222361978723	156.07263998930702	88.93586530337167	90.48355623514098	120.67948305304057	182.13816398932056	118.7437766321661	80.15247078031996	80.80707853366394	27.95564813991859	42.97814628123635	42.1216025915881	18.83179884538585	18.49481707829949	18.72315811555164	30.824492713385293	23.060444346840114	14.117036378313198
64000	-222.14530579992967	-205.61211853125246	-16.53318726867721	1.0	0.05867265690198193	79.6441663063908	81.47369783597605	96.40266006913009	100.43603273162657	110.70042304839019	131.34339340338607	158.99273926325992	142.17739157660196	164.151827868671	171.92974635957333	186.9939243877374	175.83629193754163	159.5919629622446	215.79932436366724	176.52194387473517	143.9661927278126	174.49239356281532	90.14464309683696	101.39642278990866	235.30752426896646	222.10996789404138	266.9763109412141	222.59130519718275	198.33744443886957	266.95609374284066	220.52739568185797	192.02221935159315	102.69586773057355	92.7339748402526	163.77784574552618	205.84347182939035	192.4326287970706	196.8738236177391	217.84136396898057	132.45071947699535	155.61123272356275	89.19672852920517	103.7201114836088	117.97254521629148	182.23099241236977	132.1644566603209	80.59507344026464	74.82820802171518	43.610202685848904	42.279110102424234	30.939088911673075	25.328003597760667	16.87652734491805	18.676125233315865	26.951793891445508	19.02862567609821	7.136384878728037
64500	-219.25526104867387	-197.47479833601847	-21.780462712655414	1.0	0.10265192703864442	94.5572287105022	94.13885687169153	119.23378310613772	91.71007487210424	138.3175634013433	140.4031965216011	156.98406506084854	168.09156391418577	138.08364990110957	167.61547439395477	178.459511693626	173.4058898869485	150.8821074904686	223.63115384508367	172.17629699553993	169.37327557077916	174.90678207041537	84.51110344584141	92.77999098702907	218.7497217662427	224.7793283472949	259.15866726195117	220.41633498549507	195.57405143776188	272.4049577427394	224.94612915627937	206.25125773099163	82.54470130331906	77.42982565648992	179.10831485650948	197.0670511737539	188.22063698906123	186.67565671653048	233.76369028943873	135.33921246007225	145.06621808391984	92.55530401413245	94.14609382792433	111.71810487697074	176.1853198982093	125.64244801785036	77.87055992776618	81.58776179747488	38.08167428500534	41.872770844548164	28.56837852106763	19.66839422596552	19.585803305830844	20.181305096853173	24.686969541578605	15.319457028751444	7.636020567522173
65000	-210.71030346905334	-190.83674761493137	-19.873555854121967	1.0	0.08552548357665535	119.83689498264381	116.94196264742318	135.08644017998364	110.0247269392012	116.65641364885161	137.76947075527937	157.11941000480007	161.94512680964525	119.18871652470595	168.82151866601498	187.9218170044135	184.78951203933048	138.0548426981764	211.59051348809305	183.9097684817907	184.29041741080226	178.97737318604263	100.05003790930759	92.37950415120753	227.27787596830336	179.09793902524578	255.5887813867468	226.64713260742724	202.04443947694807	269.4340290034429	201.74932716271488	201.13445002056258	96.01452793428481	119.22481171236839	178.15784954231373	191.91735786234912	194.1475038263979	191.8766026027625	216.86017929257977	146.21746653418433	148.78037773147298	101.14810981239773	85.27449061623406	111.24630826139305	176.09142894693898	126.35734777019397	85.45709938729156	83.55893089120785	40.23720006884342	41.226193281779615	30.753211730481404	17.19741117113653	21.193412525816196	20.3650070079677	31.15395645605617	23.702294527383874	6.438495927609148
65500	-216.55664045235577	-193.5682237845761	-22.98841666777967	1.0	0.071101676138131	104.58712576098245	110.16923740305467	118.91685150689489	91.45043879109136	132.58083599019042	145.4285703710066	169.8327745716062	156.7760057066674	118.40878091343397	174.54033622326855	192.25759578228576	176.18581059220108	150.82559153273309	207.76018091719627	172.05258106558279	146.40198633800338	163.65084011247026	92.67786526633041	92.14227257145345	228.39402915832648	174.10917232436654	237.770006102691	225.45648011275028	211.25856301255646	265.6901548169602	230.33473777844023	206.53913443731557	79.38444230600888	96.4279683890837	173.1724652191807	199.4729046234499	190.09754405971373	196.40874265250483	222.05769257329825	144.860483131336	153.74114578687602	90.2349822244589	102.51419748290456	119.46646343337629	168.26618948608078	124.08805667069177	84.33489261473976	82.12668751679703	47.61097748896753	40.50921255554379	31.251374421269308	16.657715144976383	16.40221942520948	18.67551985376727	30.586738704261762	20.90221262379279	8.359236933229333
66000	-220.431190474848	-200.36188326232846	-20.06930721251953	1.0	0.08353970228783351	99.07849789284548	98.67836103705812	110.6271367270138	83.73823764571121	134.0998289337615	132.05907748444525	145.3383135236432	156.71903039090765	135.05520049284297	177.33117509951646	177.29727886301717	174.94884442807282	154.75650168987212	212.08135204745358	184.8771831550516	163.3476569128122	179.3478547506996	111.18466465771647	93.51583653521718	232.40181843724125	187.74023146697212	244.4215836878622	226.51177938888173	194.4069624932983	253.20928751192062	217.65515811502422	202.67916745692816	81.63835225997698	94.42273254536032	164.53201298612703	193.4146924657406	196.21079873106567	192.10974454236958	241.33415589172105	158.37647274836908	148.57262140940082	94.5714743016183	111.40236776213825	125.04530158759326	173.5298350565707	121.094367871344	81.61390360006303	80.64269729160608	28.522705285579445	42.26341195217961	29.8375843532801	14.817726131725426	14.719087455515412	15.036747374967158	28.18025096894127	17.15322108348992	5.553619228322008
66500	-218.62965033650556	-193.96508067900768	-24.66456965749789	1.0	0.08357386629277101	106.2374868394492	108.7418436189173	115.67868816690299	94.05703880808483	152.42931087746226	149.26167556655727	160.0115932560537	152.82587587161578	109.17853587687934	175.8603294706958	185.7519796528394	165.56602604303222	153.20177046417064	209.42218682068327	185.3416756837189	151.9877182759278	188.89601082857087	90.36925667895004	94.79290102470449	227.57734734754183	208.74560276951703	236.69044523878895	216.92319228084347	198.41684651847126	271.86203193875036	221.5552235818297	191.59325842258568	108.64291427588412	127.9235737860966	164.6621968700797	187.6015967317241	195.45729664664935	172.95418736301943	206.9237929119479	136.25387654848754	144.72161674285266	85.71249874634502	90.44308696386959	117.65307288321102	176.79165752363792	139.56382121232804	85.57290325437924	79.7727468381274	37.503024398512146	43.11163711814807	30.974196081339638	16.658740244475986	14.572723041440469	17.015537545397276	30.441388799858533	20.708875342427625	4.203958883958697
67000	-218.94492909777995	-195.1492571819173	-23.795671915862638	1.0	0.10073174248494915	124.57367967883685	128.29436719908796	139.22119169644742	81.41175978482602	130.85179321582305	126.87613399404847	159.53450727926858	162.36172415055566	112.39592652430667	165.81474539100338	188.64160867158847	181.76906403185453	147.14837827458103	213.1102679563249	171.67625901437182	159.15152582194682	178.17818146729334	80.81464486950735	100.19839037609374	230.73306304877678	248.59709036147206	251.41294070346052	218.9013030837598	222.80157822636374	264.0205159730476	206.55119621924314	196.76871480572566	84.99606854261421	114.30065130827198	179.18498926872505	189.49994153753892	191.6710692223865	182.4906922253682	211.6888598447947	130.94023957036677	150.9142868676147	100.81104413775039	97.0290262842142	108.78355686965361	173.08543516114634	125.28221281681309	82.1645235376522	87.93885447692732	44.029543453372476	35.27666806944721	34.22667512987408	16.847629300900646	18.84004898331903	18.331870638163313	32.20090797431702	19.940766087507527	4.870123970584848
67500	-215.28767601053485	-189.8929561129369	-25.394719897597962	1.0	0.0762593327723116	113.04936976617005	108.38995232812036	115.42231054849445	105.71058743917334	144.27604139210715	131.29437202115776	157.2483865244727	158.17152865290547	132.08709743610467	183.0682207447232	188.9963123509838	175.02731667665734	144.48131270141874	215.68611992895762	185.29693902086407	157.93035149014096	178.65029993325078	97.98280679510044	99.06157085085579	227.82694672501705	176.97528847925855	236.42088451898928	237.21454083463206	183.10230374278245	275.4081816186404	206.10682062849617	194.59221379364055	81.03454639640282	106.08497928239375	169.62003771251557	191.58364303654997	192.63464513452556	188.22098592822576	213.2975604074154	117.68136119239709	157.00070002659675	83.92040053016258	106.05715263862125	105.95293756892437	173.79302308917318	125.02191758513997	76.41556277749102	90.2006282189964	39.264206105637484	36.532046827611744	46.9394813118767	17.260095321301087	17.369101583160912	17.103508966766803	31.540400411010502	20.37129483657801	5.7318385978120485
68000	-211.3192599793759	-198.85679347955337	-12.462466499822499	1.0	0.05513888208873617	112.77001018810186	108.583271507896	119.17549944175144	102.54258900988431	102.9129017490178	140.3702392152342	161.35157377690047	145.0495473059974	144.36090080999332	178.54318491487604	199.6321852163789	179.02961154569664	135.38965353523497	216.80436886991194	172.9905441923186	149.5197176877837	164.40393334826078	110.44958180846095	100.76517019974862	214.69833704479504	211.68138580413557	253.61333485623737	229.61919416575665	196.7846675300498	266.81117304644476	215.86633205439773	199.4574485942214	104.82580322611992	122.56549307045437	162.54826973322366	185.98413790780762	205.3605014337952	199.1036768395064	213.11126471909773	121.89415745025222	147.79864305346203	91.09153662979955	102.8400837387787	112.53001235271346	171.29555883692097	120.70239750681937	81.03429981889427	79.26319109423055	38.80787814980322	39.21091813153587	31.65524191711204	16.89224793042319	19.31091356115578	19.008612937115196	32.06921479583302	19.375136917849076	8.848351154790084
68500	-210.61148185228805	-196.91836654793562	-13.693115304352432	1.0	0.08044665877751542	117.13486199956144	115.03152927664961	114.15186008064437	120.6347290372575	129.7874617428937	127.71758603476766	149.12477657107019	167.03859061896048	127.26490634699317	162.90468700097387	199.43451463347267	183.14209897371344	144.58917335477446	211.95724811643902	156.10659060413772	157.35086233250072	181.32490162061686	90.65554926497849	91.12055109020989	229.88057219324867	222.76217651179684	238.28765956149994	223.3234154831696	192.42657757370853	265.3405750910055	211.01168962894718	200.52052039102335	95.23600941849742	109.1098025286825	161.41949549006023	188.25545456569466	201.34712139918662	190.73725667959283	222.06029611090995	142.54486775475587	152.34645682618418	90.33495269839338	101.77413518165572	110.53782251342533	174.7901060248809	122.61590018264593	82.88700058005614	86.78541491704199	46.20819072195872	42.58079303850562	26.00712632201214	17.870113770833786	17.832201712134662	18.155941497940546	33.80167546132699	19.487912322835413	6.499788816144553
69000	-219.94429983988735	-198.78313539333715	-21.1611644465502	1.0	0.10584172495405432	103.1458559827779	96.77236965415304	105.45232857630981	112.68351047489787	105.84033386753619	144.93567141787682	149.22068025330435	161.00818098755337	119.39342760042338	166.72226682322062	188.3480696194086	162.84047967150008	132.35744362646713	211.09244477603642	168.61156541186207	154.21390370116725	159.79226109360204	82.49128559174979	94.72149711898992	229.6966522754599	201.0945212665457	236.20174863778493	226.51193863264638	197.57226147399888	272.6982567570832	209.56796680029095	200.69902520329947	89.4620647142149	98.96071470242953	167.2990246229106	185.1061478772801	199.00948249598795	188.085970869685	226.41226140833714	141.36632153003177	148.1252855828848	89.41459732553619	99.91236718691135	112.31011772928454	178.15668958778855	120.4339254824514	89.03645711311599	86.60293613229526	32.647385902466006	44.66196590422501	24.99892922272405	20.86610946072352	20.455868148532733	18.93420473758058	31.424970505590338	19.443585686042987	7.467072127365583
69500	-222.4598962740739	-209.557199456556	-12.90269681751791	1.0	0.053612185926435546	103.41185406279503	101.94247702418431	104.51522898153397	96.65256952228386	141.94346517338784	136.04790377604706	144.70402266156856	168.9664947199786	137.91917266082243	173.16062605249212	199.8025988071884	190.16473009004937	145.01274164932536	207.35765461604925	172.95530641663484	144.63489233811316	168.76042984807827	94.19675103429626	110.83399564981214	217.54000265892324	200.96677143795878	272.782835955054	229.3425569041088	192.23489389728738	264.93377842723675	216.47489363793864	190.01799832381292	96.50566262138307	112.76153088969728	156.69507813144543	189.73329341618486	186.74423542058906	194.39792081181562	220.5976497031262	115.4434842756632	144.1200998839995	95.80354608832812	108.22188176311784	122.94909103261841	177.80978620097707	131.76460016429027	85.4753724597494	84.00000299720557	46.34594640267943	56.096260312540934	28.571014928615327	20.447577021138564	22.082183444452	22.77755423903028	32.76381905574673	19.11993331395705	10.207107003407744
70000	-213.27790006253815	-204.56651119190505	-8.711388870633105	1.0	0.04226277031897416	113.74564755193707	109.8943664247698	125.27816697845661	109.34941031081044	124.10162431261857	152.41296412229934	150.0658306577204	156.20481642533514	135.21589256834426	169.65383899668777	179.4592912590287	174.45841001613417	151.9359226600048	207.2580862580807	180.09616038142622	160.6220797529952	165.6899363513035	87.01049302612279	95.2864187247776	220.93554390800503	226.20356282316422	264.8868260037832	237.94208109275507	214.9560499627254	254.71304248816946	216.9719205156405	211.3117062438759	104.31637446179727	126.14188904855513	162.689243863686	184.61998211756728	204.01825599691782	191.5269393572933	222.7531475777899	126.05929073650306	143.5864287893733	97.95530419733177	106.40573575552185	124.03887812649	175.6645330572758	123.99913879849953	85.4082149770551	82.20430051426703	47.01983416512814	39.744693953092664	30.74067206411259	26.161728346010058	20.038125263685227	19.78482426347815	33.9327663803809	18.843072521953403	7.113320521318665
70500	-214.28899682374487	-199.79010248064748	-14.498894343097396	1.0	0.05597669663426374	105.09673731972443	102.74658670355268	111.78665081365459	85.50972331013642	115.23548342219148	132.09163024939417	154.1983422924909	157.12610484849142	145.8642057984011	172.9798470503668	197.0399498427125	181.22340585889015	155.4995575684936	210.67203691706155	163.0639296587353	178.46956982213976	177.98161170393655	93.74281915986546	98.30798795641604	233.35224632640012	216.36388774045923	242.30388232391607	238.85611071294352	221.22927173362382	272.16032604667225	216.23424878989073	207.46189644798892	113.96475877533385	132.9187392174748	167.6087679900664	195.5864938729108	188.27697002673608	193.24266485760995	211.36050667201513	115.03488381410884	146.77586401869405	108.73473961261227	104.07788220425027	114.64225844790377	178.8237377810214	116.4267604705465	80.63020391876498	83.77035511703949	24.69775152738294	47.46014797679394	35.6056570246367	27.129093974362483	16.359059085476034	17.508379800165315	30.121305295534338	16.91450800439298	8.522495716308088
71000	-212.95293132596566	-199.20593280784823	-13.746998518117447	1.0	0.06207164307644685	105.71896511932111	106.76727580146354	107.51814078711139	95.8534664503467	123.06369815253605	135.14844587382595	155.93733004421787	146.1681439123884	117.44518174156491	180.87796319488362	183.86660359528628	180.56224844929767	144.42049355133707	207.37388905609373	183.77908101169055	145.19893067864302	173.91582762000826	97.64954397683866	98.00767480752071	229.4963813186337	218.75163265905402	263.2823517241569	238.03325153347504	204.87301984152765	275.9078845114963	223.14753806976873	198.37106893166245	121.00632296999109	125.8658908127949	181.5565585742336	190.7795135331854	214.28132503557902	196.56451710423588	223.16308610829049	149.4951841428396	147.65458842508139	99.25495766152127	93.8808889392628	122.98597910743126	174.52565222053943	119.31516018760256	81.59509629950192	82.1725854970197	40.19235522650371	40.38250442679441	37.69102636020391	23.471378157955563	18.639521143113534	17.04622026059403	29.885915255915236	16.874930832245386	7.438175265650857
71500	-209.29788049331665	-193.0685811476281	-16.22929934568855	1.0	0.07258440053500004	117.82276617590135	110.37406648575325	117.23098230657395	94.59835477899107	142.37222796552112	130.8146121691491	165.47865534850703	164.37194324897888	138.2598891329321	169.5236531510224	193.98662712292986	184.8894798387206	140.21006952571713	210.13580850775156	178.07789705246873	175.9653436150144	175.18707648586113	107.22483301036982	95.81970933965638	223.91885277232694	235.15723912564363	265.4709570040368	228.8821998327329	177.3502643934695	270.36788014671396	210.3552145741512	199.36742340479844	102.87424058445696	125.15470142014179	165.6261060760869	196.6990105900089	193.83318924681444	185.34605107257556	209.54825597540628	124.1572160161048	150.17739710246886	94.09285536311644	94.65586298360479	120.20928188911726	178.68557965239637	129.20731925564047	86.13584511180225	80.75435985639707	28.78986012866293	37.1285783066613	35.52267372600251	21.10033958710745	18.75063068189884	19.00338965102693	28.156933722721895	15.614158790978792	6.335572756851239
