it	posterior	likelihood	prior	q_multi	sig2_hp	t_0.006	t_0.069	t_0.454	t_1.29	t_2.19	t_3.09	t_4.466	t_6.29	t_7.437	t_9.629	t_12.725	t_14.538	t_15.613	t_18.205	t_21.662	t_22.957	t_25.565	t_29.306	t_32.206	t_35.85	t_37.97	t_39.67	t_43.484	t_46.784	t_50.598	t_54.698	t_57.6	t_60.112	t_61.312	t_63.8	t_67.326	t_70.376	t_74.19	t_79.94	t_83.754	t_85.104	t_88.05	t_90.668	t_92.718	t_96.532	t_99.832	t_103.646	t_109.896	t_113.71	t_118.233	t_123.524	t_127.2	t_129.538	t_131.288	t_135.102	t_138.552	t_142.365
51500	-182.5600539979378	-161.26786659839158	-21.292187399546247	1.0	0.07799626294163196	102.30422178454816	96.28847613252933	100.68959704185829	100.52340986233484	102.37345554361552	125.06615268972485	152.706680156559	161.1552091890607	123.50275263172279	171.51785295430415	193.26225219035013	179.57716685575656	135.2092957569959	215.7224664847971	177.85317483788583	190.06595863719645	192.25019944078483	92.1827102173063	105.44067664962107	237.0016919123653	229.61342228427705	287.0324972659011	262.0010095212476	189.08816321051364	286.72856296066664	240.2560358784219	209.60638375563497	130.72246790372753	133.08937990672217	181.71107860150244	204.54035952867824	208.26667393593675	180.06066737828513	229.9921655822375	162.23740383391896	151.9733118909305	108.09935414570734	99.50430775002151	106.46412062919816	173.48406207486016	130.96790404757715	89.075034565154	84.81402006764472	39.20727785695523	45.952920975344654	26.657148616919816	24.97045661185943	21.871650380554318	26.619312057622864	40.05041214465686	32.84789712309459	6.358595700454767
52000	-205.502554270166	-184.80252606824112	-20.70002820192487	1.0	0.0836126001420289	99.9601856211211	95.68586657642092	85.55434672952617	109.71045664019815	98.48465444788226	120.72932756980536	157.48908436896812	156.98536203362085	149.9848969846015	180.92706291055407	194.79407312948192	177.86742165747586	139.83206783896208	219.5069317587164	184.19744507015497	156.94025573071897	169.2449107512755	99.03713262501566	96.64412043651484	228.2439543062855	218.45167095474122	279.50383643046945	248.752656074738	193.07927491194238	292.7097156441453	219.66859331239516	203.07818935348934	129.89192061088892	152.6867831770893	173.55073806812692	184.0239602847667	211.75100878965972	178.67652220391255	240.78880464852318	113.10736378419418	137.38411666905938	101.31653980164806	101.47140328548	116.48275191494264	181.44140406085648	131.06211622733275	84.46069631423742	83.81509365351688	53.988085707734356	51.443021186993334	26.75109134985615	32.211953657239505	24.723129715977016	22.4668683630068	55.98456216175224	32.686489012044476	7.227941308501529
52500	-211.44124506690616	-181.6509297734003	-29.790315293505866	1.0	0.04752929025821651	105.53861466610968	105.81286325610941	99.78998533207033	84.46480164039657	87.92640500015655	127.8379776799976	166.11680570049384	170.8247947465636	129.18189714326243	180.58201051759661	187.80970555410914	172.5713666721946	143.8063170227961	221.19991806393193	171.22139399710977	152.7557573736536	160.35667634621885	96.3395619657385	95.17479184336452	216.51667031325874	221.6272862914017	283.9984842785142	250.72231770533486	212.0182893293819	286.36042843982966	233.03315361878188	204.6314268585616	122.60148760248003	122.37247587944925	182.95258949668823	188.59113666116414	204.45312575209658	185.31598721371722	239.35921023652514	118.02213981671885	134.8751818412121	91.03534321211055	100.78389428940669	105.3568061091504	191.04756581040797	128.83342462224434	85.09651130613788	82.92143609877762	28.156175720324022	46.99811835106833	26.1763049487758	41.0183154435545	16.2559462564006	20.831242024574657	45.89100398069766	29.650507805176872	7.443775241889268
53000	-208.30513972765291	-184.53486470343472	-23.770275024218204	1.0	0.09269385853964458	93.71859737159643	93.40544133317363	102.63318766864697	107.34410783364599	86.52836437205849	118.7984358660775	154.95563125176918	163.97836699623707	170.80049131071448	163.76905707635538	182.95376017538428	193.02291947879002	149.68322692794925	220.3766546476811	194.20314932302557	207.32110539642846	184.4664471760209	101.93405777498029	93.56226663991222	245.14608047895382	224.05450642591907	270.68855189367207	278.69769039826446	205.05895606294115	273.8270021619997	242.54560737110222	196.01151913208196	145.37812836025768	126.9259577145929	169.23359627477615	174.3317669048099	191.58126770939677	185.47580743869338	235.47889128387243	118.05710282017176	141.68819253309718	108.1670712011578	98.71906023705753	99.16247720565173	175.89432251579225	133.86825857876394	82.38199247734767	80.90722820093974	31.590679734313003	40.23760413759667	28.738203204934354	41.95465939880897	25.547945944346846	21.98847610079313	35.52386789714548	29.29542511642473	3.903254861120316
53500	-206.93772817687778	-173.99102327539964	-32.94670490147814	1.0	0.10317705316968326	106.0652911516197	101.56962533803231	103.71616953489172	84.61376143595953	90.51840031916429	117.49442973867998	159.604610146545	151.64704010917848	169.40507975711043	169.17207767675455	179.08676693430874	173.08794304740752	151.79924628288893	213.94690115178605	180.29295391958465	149.92950203634229	178.37429515622856	101.09785919958276	94.8685315149234	216.70846755768113	268.3950691951017	292.1878749847824	259.67624512158454	199.21889439459594	273.0051577126235	252.5703806582909	197.98148058419537	135.41126136634463	123.90131698381434	172.27327670074695	185.53699625789875	217.46072876317146	185.92563410708303	238.66975380655867	98.45599192373403	146.6544602465497	103.50688212489854	102.66380007172077	95.61215038967507	179.0771478630177	148.5609342731807	83.73765633717076	89.78562080298846	28.481542725870355	45.2627574451437	15.532600638646887	35.7355488356755	22.479847276484666	18.27544104054249	35.89616223335674	29.936970218174118	2.9477351043672106
54000	-199.9293442599132	-171.6973823541114	-28.231961905801793	1.0	0.07250085608857194	96.8716369857544	96.04168535665825	85.51729156471407	87.52798993223703	101.4182725540084	131.06159357333172	155.49613163561654	164.96498956771075	122.63780382809658	173.4296129665233	185.74529888047172	167.33406424102847	142.13798704379533	218.09196796723052	177.45191552223486	204.07435853683546	187.86881651491913	89.36700216192807	94.24989390471389	252.4497587392069	225.3405194829235	274.7179139662517	249.59015174493305	213.82042573139756	281.5862637053419	233.35627019118468	210.79268972070014	151.72479224625184	128.6491809131913	164.66982800393137	203.19241593708756	192.92554687922015	187.2118806839564	228.0764113763543	113.86205774981633	144.67639088361898	98.93890046448688	106.40538009145196	97.91077884584617	184.49191772245211	150.00001204266454	85.29304739283069	82.3488759218349	49.564073452169204	46.56100102981114	22.07681565421072	32.025957024822404	19.51094836157148	19.611427429923843	39.00008391633518	24.2120502491681	2.8040779759066083
54500	-194.15633990823932	-169.1088550827297	-25.047484825509624	1.0	0.08647939289539434	93.4953065395091	94.85790244521375	101.17088030099504	106.33220765329798	95.1368259130349	128.0908741669005	151.5997617247753	149.00439555483547	137.0400590278619	163.693883697162	191.29226722843578	174.86715178103452	138.31838364956425	217.5864166966971	170.28661561955005	165.67300781677986	185.77391097815138	100.00701836148417	96.84052951768174	239.49149324323665	232.9376138442988	271.7942672971435	237.63658677126026	213.9159105731865	277.2848641082825	240.2732161740197	208.17010232574228	131.98363656002294	161.1249171559864	165.04208547883795	189.58554594983926	200.7156692044074	190.708084959025	229.41373171458386	118.12393126327342	149.7799898792381	104.49461029333229	109.1643372643523	105.53123671110006	185.6618034737462	122.3216569854893	83.82670645333825	77.91453565382912	46.240676127650104	49.81141440461253	27.436164389415563	35.64335776534228	13.173692048338996	17.181845005393047	33.90755165902209	24.331693980244708	3.126465852540187
55000	-193.1903741037695	-165.59080901643046	-27.599565087339055	1.0	0.09752072773415477	100.8395087087535	98.9969519182395	95.65194666152574	102.96373949321377	100.20583774373576	132.52350637240227	156.0698780519844	168.08591694169024	132.45067459868412	170.93743101314413	182.5611966203243	164.35161009451488	155.86048288705675	220.76173205295476	176.18331817049105	165.5706407024092	167.09734859998474	95.3606150532655	103.14291898324763	229.4635643408135	230.07441093594863	285.58904714839554	252.13922372029438	209.33790015017604	281.2265958283082	237.0027212968451	205.46078267692118	123.86469102800854	105.69669103604026	164.5013821502028	189.92687308378297	207.8959631373429	187.8254113038091	228.72275456010536	113.79068476793806	163.04093877564026	102.42723330384828	102.96608549706764	110.90062181811543	186.25714720526523	125.55630061007905	85.34038339514727	79.34985886206783	37.07057823441711	48.74865121699453	30.481527705036427	34.07799428802484	17.25657181094613	17.72323819497519	34.53190527430942	25.56885379681035	2.747578072665004
55500	-192.86486650038796	-164.21278983600837	-28.652076664379585	1.0	0.12882709924283678	104.50763644389416	98.2203418463861	107.76913975598586	92.26364964516532	84.32407823829543	119.24523915018185	165.39561442633106	161.85117292254574	120.36777169789751	165.13205367182752	185.6421272661216	175.2884399507416	148.4754489787624	214.4849597188226	175.6884487617024	160.81018760036287	169.9021463731151	97.0599635277165	104.94620729901231	237.99948655300918	218.60093614163753	273.45057503227406	256.54734031273216	195.52975387045691	274.040982647689	249.53552285798506	196.8595026850487	134.1195092627425	106.33790719651883	166.27988452316254	189.0512150698058	203.64517169171876	179.06771226604735	232.25471123855482	138.6360999858326	145.6128589790897	99.08671569220685	101.38468502953938	104.40988811858777	174.32552931381315	134.99851204744397	75.552497291253	82.44479120596343	53.91886525261416	43.4781406116131	30.846615072579745	34.133763155884004	20.827459608446304	18.879205949000227	34.92525648041526	26.941463954701078	3.4104017689512043
56000	-193.19422101243796	-166.75039779700478	-26.443823215433174	1.0	0.09169151550813909	112.33325391036215	106.06321127347739	99.84899405737357	90.01718156040238	83.68333909721707	126.29753357838872	165.41274049592624	151.05914328794103	134.33392072375855	174.2750450434712	181.0042450105406	166.48053875977402	145.37445174389103	214.9075446944309	171.039469015149	182.60165935026126	165.71945631486884	86.03917364158899	102.54221595538282	231.7015584440425	219.49573558711035	247.7431556949503	250.90988266128923	197.05437727340052	277.04698384668256	236.53691201751528	199.30637894057045	133.6749477488603	193.2146041832717	175.76194525023993	183.53196940742123	207.28353934535883	189.83602108542	226.94373280841154	89.32298257206205	144.3470199224295	105.24513832753826	113.47009731730603	108.4224680173955	178.61821820039196	120.79368686939482	76.47907241919982	75.90310474334099	36.117025065034156	40.95962645192294	27.72181266667927	38.15656721800162	17.377933030457022	17.88628567076992	32.36746549163851	23.73594282448022	4.1530324985725695
56500	-195.17978364299663	-175.99728484867643	-19.182498794320203	1.0	0.07975293719710065	95.5461069171842	95.31620200199947	100.24452104321314	98.60594319266981	87.79184672744475	124.01471376321405	150.51201296081834	156.88338503764913	123.06838601380193	175.57768341135267	196.11409948038852	169.4712620612556	141.60906516213328	219.08373576114468	180.2406060861597	172.76337570157278	177.43035250201572	95.76197778115639	97.25055617505531	240.09044846016775	267.7734856525202	268.38179095121905	251.18119120799003	196.974096367978	260.73204560253373	232.55562516371117	196.7808332964092	152.6004715146998	168.3882262575126	167.36205367871523	177.32346645683958	211.5933567933773	177.65939229569852	234.67433961406206	120.76650576595057	142.06018210529712	104.92098898168422	101.09776449728669	98.33337115371201	173.94134949716408	138.2264506495759	82.43463732381863	78.29779357238195	27.582919643287244	46.915728231260815	33.47414272933039	24.368537488386302	17.054114826281296	18.398610705786904	21.267724697559107	24.938593080988326	5.157993539744439
57000	-197.6088458678731	-186.85221656463915	-10.756629303233963	1.0	0.04481727222609662	108.0463935990064	105.0416923814877	101.0660296612306	102.10971890288565	89.47074743916684	118.70417880720922	146.3308346943382	168.76317881841504	142.216971184471	165.3274703152631	185.4405745578982	166.73485614465017	151.41763031899137	222.31172387581353	177.16164235792638	164.0570414233531	179.26369193713487	99.925751022531	108.20315711001166	221.9686586553515	257.2627316513751	278.1937190163004	267.4992329358364	193.13232399432576	263.61199346397075	238.0454047778767	203.90177371044737	144.53475671826172	138.91556299180846	174.31878490190968	175.2716771263731	209.45742526287302	176.04501465851774	240.5340302026604	129.79849662806072	150.17214125647962	102.70440416202052	106.50195082384838	114.34244732719964	178.33565098281196	120.63067634041485	93.24664610460559	77.45946348100861	29.615949695852652	35.539628883989934	28.351519227257388	28.550556366341624	16.182683689314757	16.504768263502047	23.610470791701097	28.62761048579006	7.7417472316995415
57500	-213.2663303622579	-194.0485595513368	-19.217770810921078	1.0	0.06464958469308295	90.07653448203745	92.97060103015045	100.45859688190242	92.68842779628525	100.42531823556067	118.41733630559175	153.68895717575893	146.79417641603825	160.1198465178211	173.17084480364863	182.27459948600998	173.81510619734257	155.80590466911016	211.93406687008948	198.23246058136823	186.99519211552365	179.0326372630529	96.01161007291292	103.5832983598508	241.36038242850643	286.68933227091844	254.01554302948654	251.67707959431414	198.02008300261951	274.14249048727197	245.72044030685868	209.83773061482052	123.79583485085527	132.87717335528401	190.54995679057464	188.81453882356004	200.179498413585	188.03245497065504	224.1852802861078	120.49016841293799	156.2602205359679	100.50316881838208	96.43969889155791	107.96441363549746	195.90964658130903	126.1877783316132	87.36689685217846	79.1663915754551	29.942899264414674	44.9944664782843	26.441558444352037	30.676339946193977	13.157140293255393	15.473901576912109	21.80456783785672	27.402209503621854	5.7312431460529005
58000	-203.4176738849516	-185.2261698526954	-18.191504032256194	1.0	0.07200826432947355	99.64651888761054	101.05103891704249	115.92266464848656	103.95588170984271	114.33105076968026	128.46645599808738	156.61961070222307	167.56520859582778	131.82975378929373	158.919402357619	188.40645889538087	172.01793197431238	163.884941048133	218.479040534943	168.88656689367025	159.93134082027942	171.46784077224385	100.74760738770881	104.87385620447668	242.99831097332358	207.88468869047136	261.32402939871605	266.35292399217894	195.37634154806202	262.02633799984653	247.35440785610479	209.84831208514044	107.69005784570449	124.81103290942973	171.05796768050254	202.67885831042196	197.06743084689896	177.9648826769926	224.1164223550312	104.98937147384248	138.14762356787494	95.20840577581814	100.28215209330618	108.15259528829262	176.04509614007026	135.0984598290219	88.77899053656519	84.49278300767487	45.01216663357274	42.043896604750955	28.061211945488683	34.00061985338033	14.638412654168915	15.330451895654544	24.949320027713703	28.199869353705417	6.381644472203419
58500	-204.6416821047885	-185.54264963038406	-19.09903247440443	1.0	0.05941674700022223	110.87464014328658	108.765938139827	109.035834041644	114.70855477931565	114.21623081872264	125.63723204353836	151.1199080569977	152.66540287020632	134.6161953003936	165.19698266486864	186.65574089437234	175.92740263951032	152.14474055226503	229.5039600308714	188.14690326893904	185.95101503639307	179.1887272569237	91.00112685380289	95.24264616602208	247.73400812729227	212.82390649960757	269.7471077291246	273.34738828460985	186.7664553557375	271.960090007494	245.9604333542982	203.4781383539129	131.5954575681119	140.88623291942133	170.2405700594819	186.10124658353345	202.79188324254682	190.62427229878116	231.10305486283508	111.45225749836386	158.73568779018572	104.60852842829138	102.23506872115235	105.16127400763179	182.23535127201973	140.1267087723839	84.74749289387455	77.8287294806494	33.895190316809874	40.90960186393134	18.87884002744041	29.270814591862404	13.929813537252336	15.013779305816161	26.920723689815652	20.519776146567047	5.467525237243953
59000	-191.84291831654463	-164.97170936422538	-26.871208952319247	1.0	0.1162299372358176	101.61641748034955	102.04152647301444	103.77472417271892	90.9086222013055	103.90965453587812	114.0072741761891	157.76948540130604	154.25850041325933	123.27890039507331	176.11116699160618	182.32132149363676	177.08090465657673	151.12982877823697	211.30507512551546	178.48975391935002	176.35269519415885	195.1766490642052	85.827774065276	97.99473927109861	243.05948495511768	221.6548881948742	264.45229576841035	254.67943031232562	196.57140740497314	273.1005639039435	234.0523325021903	202.43827460557895	130.659502613239	139.68835418968155	169.54979770011334	194.72884421538083	205.38363065981167	178.3070212049005	230.28009374814548	107.84516523909049	135.59571796808245	99.62932870538985	100.4675584994654	108.88955582427648	187.34166442658656	136.16020262717353	80.83961367683753	78.34899119524198	27.072616738378084	44.64552252682229	21.876367782797118	23.5450503947301	11.945608499568733	14.432377142717042	31.687659363548818	28.557332832030816	4.19799202952777
59500	-227.56159373591797	-197.43549163014407	-30.1261021057739	1.0	0.079460960179908	102.63745857699769	107.41227880602924	101.33411520030643	87.31605771660881	98.69533024189408	110.95523516438493	151.73946278815674	165.77102442081195	147.16554927323983	183.58138008083736	186.03741282397206	160.019613933959	142.64822645034062	206.91007435994524	165.29780762164603	178.61704506616178	184.93886075332895	86.62452701322967	104.5009972726597	243.71711254226483	215.52228100599103	277.54682715645055	247.37434644894182	225.93634473343437	255.90500570198896	243.60236810386323	205.8519434428276	118.38183260120854	169.57195879063377	149.4172260413937	212.61251897038545	211.7787089965003	183.0767691647014	224.07073716067498	105.82010604746571	144.65923603659212	123.60662651989716	108.04214431063417	112.20471654863226	181.13346708992643	133.94242351002734	90.45476649754755	80.32125388108406	35.556934208996665	45.06903861981177	17.377663997194734	27.463440663423402	10.236235120044869	14.311470065352221	46.16953265449852	28.956325542983997	4.215997238620652
60000	-205.44187095083907	-179.9590171216314	-25.48285382920766	1.0	0.10985355733214774	103.5029192417784	103.53802120310708	111.150014266205	99.68351284404406	84.77373871019341	120.44390960539245	165.2932152768089	164.86811533711705	124.22661250600105	167.99152684379743	193.7324900513375	164.44573835631599	164.90914489045366	208.7381313123752	182.25981392316322	186.19393349529767	191.49582927634987	118.20871391761844	107.41682262167681	231.12172813731297	267.9188008618099	254.98953870351	251.0717252198139	183.8052997529969	256.3031058260063	239.88296962958094	209.31908311095046	138.4938225035322	146.61059853275393	165.4766608142347	193.35911880889364	201.41978757211118	195.31128947558605	244.77212509752258	143.63464524007858	141.5830681579226	105.66904727489644	103.116304796564	109.08118726000191	182.97175272125742	142.69025398987407	93.67099382203631	92.57917208908611	33.25358069062845	44.10998508462024	22.28946387813175	27.361055307183957	11.812199795843364	14.340582217883114	30.229267469604558	30.58231567501699	3.327127884838199
60500	-201.02321930659485	-173.538494404046	-27.484724902548862	1.0	0.11204525498373252	89.13230558604371	90.24901538515019	100.34149209250029	89.30374397750856	89.18494424226498	127.10811023114401	167.09058494784261	167.73902355872394	130.65299807484342	173.47818129971273	194.40993673868303	177.19444293339828	147.21309365429497	206.84422594224978	179.15571276560775	171.11893001710226	194.52245049210592	100.26261735790314	110.0998913546776	235.81341110538153	296.490467382533	269.87189535354304	262.8128512616646	196.53477313122767	265.1673192959731	239.24312859648654	205.4547982668732	127.64337234791172	130.86890501196095	171.43635041702714	184.2541223154917	205.88237272557518	177.711609387833	218.11196312925816	103.9987834387748	148.1065082918194	98.1211431231316	112.47998619439318	100.83760663653678	190.08842545711607	126.89729530069886	90.32895772636371	90.16268239389932	27.282810828475615	40.278118082326955	24.30387625492986	28.288856627619268	17.025419493411544	15.005238498705381	32.500949835780744	23.546621192111317	3.2468450948984
61000	-188.8175110386683	-162.71252322379715	-26.104987814871144	1.0	0.07924712297569524	95.78168729631297	94.68431324900664	96.23663131008246	84.96248306937846	91.23197293200556	129.71299649357218	164.39406118113703	155.4717513989587	116.63426240219488	165.89965189731154	189.2533030254748	175.74447468438217	153.9061106022206	219.55809418077243	166.55989117693323	170.7909697796173	181.0473961118792	107.40076447505476	91.66246395304802	233.50204131273307	212.37831662043334	252.07713289200512	246.5742860651341	192.40373169285078	273.20046593306085	236.45395735188032	214.80176859621724	134.16264206658335	173.9220539649718	163.3353915953886	190.9356216702154	206.40890034288253	181.72897119458614	230.9469474956065	126.27936412935463	151.2219510617274	107.25405809069032	102.76791485482083	104.32505929918479	187.48577197517287	135.41577484188662	89.80122602034416	82.0838048012343	50.8892132459283	41.607772406947305	28.948558078549624	28.380097298329133	13.174136836253917	15.775989479991743	36.20213177530036	31.898691629596556	3.5611177212193033
61500	-196.5629250593479	-170.24613250617568	-26.316792553172213	1.0	0.10816812724301501	91.61773903430674	89.64913214468596	97.64812894052133	83.12772641861011	88.16796865947498	131.4437288450402	153.1404131070746	152.46297816158136	125.40032177384644	173.33120247746064	180.35166858881513	158.90795808707202	143.77458216498343	211.789812283205	187.37975731214487	164.50766326077127	183.51814326873622	99.19625352365874	88.84512628324033	238.68132075150706	266.7323154694649	247.56740472858831	255.995203945964	199.27646528503197	274.19178868206086	220.1013896926249	207.22939726807482	115.03744441453907	116.10453497885608	166.5721321150554	181.5499196120644	198.61830831106053	200.94293799958135	239.59892191171028	149.5513200288707	159.8919030950172	99.40023810621537	109.20912099315797	102.3930791113075	187.18289542799184	135.29773813931337	84.40782484928451	89.82179319256059	69.57339724146425	49.928353172317415	27.090408909262965	33.19746497146406	13.003289630873592	17.10346467909838	37.00113570438286	31.567370407117835	5.098095033882814
62000	-191.9657181664451	-163.81769857752747	-28.14801958891764	1.0	0.1136880325549736	79.17236832202707	81.55771539202831	92.01384616029452	76.9055971156963	86.56008244167306	133.00242897096606	154.05136980284655	156.10910309489992	128.4448994878411	167.03993243641912	181.34821727497405	163.30077892004192	151.85498157755356	209.179280475807	182.9172282126917	198.22902046097659	179.8190903487306	98.01463836963006	96.77514640653197	240.95876329574787	256.43184117605796	272.74898444503776	258.3086227582359	193.6306164782958	285.5410652521125	244.43065777207994	195.47458178288718	146.1783391005082	111.6033884840684	175.68840217060725	196.54266513579162	199.25884052308078	185.69069047247694	231.83415605997152	128.63785054103926	151.51609541720336	96.22904536620412	96.82288363007768	104.89957964031967	192.21264684061285	130.58711560020046	91.14612547101655	84.82198246983505	42.85726883424167	43.29792137360477	27.423309193874744	26.61185377028226	22.99192463606203	20.057386744338473	32.108540611915	36.35304282610539	3.5120230545789908
62500	-191.70641792060286	-169.7770644986381	-21.92935342196476	1.0	0.09194719772726838	97.51713657431664	96.94757976008032	109.76166261776507	91.35495373748806	114.70662603604755	129.42617376495184	152.73969184190298	148.75664078408647	159.2026442948906	172.796695311715	186.29170713959627	176.35280279300525	152.28998893126652	214.511164953526	192.41243563021038	176.29380727956504	177.6338261776832	95.48150551778123	95.52822146562039	232.2587497770167	202.6090088430486	243.40258822901052	246.45074545259942	198.87608156412946	268.8946999678521	228.09201570231411	208.79670098588446	138.888256906116	127.00680295683601	174.90279900737653	195.1991329119148	196.65755496824107	182.99859311463416	229.033659755235	148.84273490669432	149.5331257484456	101.69518448108789	109.33198037463063	111.3410954665692	185.49304928488183	127.51102086236412	93.91114668843218	84.44440673322967	48.435041551348824	46.56466406186035	36.28598648545304	30.429559701909888	23.92646884681701	26.38718987230403	37.649066458558664	28.426532143579003	2.997467904618894
63000	-188.00355740486572	-163.5729971298512	-24.430560275014543	1.0	0.0732667378860284	97.62446264732552	98.59622636278775	93.28584215090305	91.5232861380718	98.99620569654147	120.35245116195703	157.70624005153843	153.93649399958178	138.53885288644994	162.70422810059776	185.2425617375587	168.66525402837092	150.4233155903781	211.31612301938907	172.12420669259384	183.61545568687797	184.88428532186322	93.6203327042427	102.49813994337455	249.66330868659142	232.45654708761538	257.2121583116286	250.74075983812492	193.79281273350705	270.4780632183846	244.02508553828545	207.6254684436625	152.80316392905252	160.80587473034598	188.31578443302644	202.80372950786057	209.70292627113636	184.55442890958943	239.03286409737922	112.25324646208634	144.98892972187593	101.89812228838565	100.08873366556949	118.54965592981894	181.61763851046823	131.29029227129482	92.39295666220251	77.84278230708435	34.772748236333854	45.401134260676805	26.1907421544382	31.270450936366352	29.377374396393485	22.88577464141644	33.487361458759516	26.430863298051626	2.57339484562583
63500	-194.3321358026026	-167.55850328642998	-26.773632516172633	1.0	0.06171436266276146	121.99452380863475	116.33852429421903	110.8092400271922	130.10802858447	116.14062992418664	117.74427394054325	155.95534834232225	151.71711366682166	139.07855182949731	164.5605293498893	199.95703157652383	174.7834721765646	144.65029433961445	217.1171506717201	181.3698275974723	157.7457430131658	182.213963959762	92.43449836533881	102.42571895342947	227.80469592239018	218.5838831429206	259.64661143212805	260.0531241896662	192.5673372359599	283.4643775823265	237.68163651879638	205.04956014499882	159.14496875723427	137.59812342207695	175.48257852432698	197.60691302176534	209.99643979936977	188.4377783934681	225.9690803016816	149.67250992108484	161.91810582877008	108.46566301597389	113.7313561922484	107.13529387137497	181.74479800570447	141.79635224860039	87.73698275618206	86.18050203308417	35.52381639860519	41.37846887317274	20.931165435028937	26.73948069286055	19.506399950016668	19.36109815330439	36.87290939533595	29.173974424800377	3.007063832955499
64000	-190.72815430559228	-162.94661742080626	-27.78153688478603	1.0	0.09925191585414911	104.28388608382929	101.05531938619654	112.84489419156967	116.02160688611598	86.71216864991513	126.60066166333415	149.97058561923726	152.65547221076525	117.33362574206446	178.06848256239965	186.62069484557358	163.99629048844696	150.64241549523226	220.6327791318614	178.529666491863	146.18584825503513	181.08535995859765	100.45576274386505	102.37675465463778	237.35158830597504	212.32995885913803	262.1665306488432	256.36565732735266	182.5736072837729	281.5022364779852	224.62212938067148	205.53189027766945	165.73199835957917	154.42240730734008	170.0785543538339	179.76547457937346	205.08786437724146	179.48002982895292	231.6173889606583	122.92249069466278	150.2120519340669	99.65640902111097	103.32424239369841	109.2669298854428	175.30971732926608	144.12664189243552	84.48456093219146	87.62072235491941	31.01439438354435	37.59429707792921	22.044864581225198	23.455363637297072	19.86928074266419	22.20620379722464	31.069815581190422	24.280611005220386	3.0250752016407363
64500	-197.24155011385196	-166.8825155494303	-30.359034564421655	1.0	0.11687183866088519	103.93559100946209	103.88769247225481	116.51972137067072	88.62201540918613	71.82548731509317	124.36448375264715	155.8416345076489	167.44805233616398	142.1869531765166	166.16211162181065	193.27447875577283	174.29233046278642	141.96112028697178	207.2579629493281	185.23319696736462	213.41700926401953	187.1060717720349	99.32146041462845	97.5613688017957	235.73062309715974	231.43446424483048	271.57376734403897	266.47742837819317	202.98600853976507	275.45745449866735	239.59469400952509	210.29174933925964	190.4015764880174	156.3404576919649	173.50329267425278	195.42063127409668	211.14508114662925	184.52205782706903	222.75275801418695	100.32266635633205	154.82381320309315	92.5573165281247	107.61345156718414	101.32220039689219	182.64041707213997	147.22541276426438	82.65212052574343	83.99430768156239	26.412678122919935	46.290961822858094	20.53160410315425	23.76080800639675	18.82261996315302	20.523797321500926	27.757051722458943	28.484811244528778	3.4991065793998133
65000	-177.97684791337846	-152.90483391278235	-25.072014000596113	1.0	0.09555256337087138	108.39147984594865	110.58816367977242	105.73024753958443	106.49446429304575	101.85472635770597	123.17757778915085	155.012072841351	149.39069755606877	129.5631289681074	169.02700406433112	177.54288003090085	172.9263305281132	140.94966442322266	215.7833371441372	183.4944704808092	138.4165788555435	172.9003307046381	92.18090174149	104.18224044425371	235.00707038463543	258.2336233760077	285.7190486872613	264.7364653666724	214.31877483850815	276.1607886439424	238.49031051715917	210.21520352874563	121.81858831713527	130.079913327785	187.257190781923	195.59006869840775	209.71012136746637	181.88175582762756	231.572383598638	127.97698218643579	151.14479598627847	99.06566197232699	100.66023026127961	108.76198909757191	173.0551949358999	136.62666831192945	90.33313857267919	90.97965426604546	36.60639950736997	45.04157473392526	33.665021940404785	30.699212188569817	21.482744127869235	19.940204260684265	32.26391279764921	24.3230386054208	2.933355627065759
65500	-182.69898336179412	-162.9271770322783	-19.77180632951582	1.0	0.07237222645141451	99.23876768583365	95.62259402077586	112.62977330690607	108.34806571344845	110.2428470523482	123.91039415320586	150.06020840292172	168.41992376979334	143.54147716866507	167.01009171233804	194.09434354942186	173.8052006257147	131.15527268408744	204.09166672100795	178.77707591011796	158.51796686971923	159.66370695571638	94.42326106556341	97.24951439857438	234.1068920217898	245.23021447945567	272.34096635750177	256.9073343506056	213.4318120226045	273.7269266591861	237.52191733247736	222.2821701494772	129.19545120201803	155.64508234022327	166.67055984221156	192.91881339832318	208.49348120507187	186.92365516170392	229.81109703130795	126.92725081399168	142.69372831324924	104.0055943240293	92.825949326981	108.51382036204878	183.45813324224358	140.66410758173743	83.54465970564121	86.26616657269284	41.39320902852587	44.39621853202563	30.477107014953962	48.7044162592292	21.25885716144402	22.207891157413762	29.21522697986441	21.56707664252693	3.594262281927559
