0.0,0.0042,0.0082,0.0117,0.126,0.781,1.8,2.58,3.6,5.333,7.246,11.63,13.82,15.97,20.44,23.03,28.1,33.9,37.8,41.2,47.8,56.0,59.2,61.6,66.0,72.1,83.6,86.3,89.8,93.9,100.5,113.0,125.0,129.4,132.9,139.8,145.0
161.66733,161.66733,176.19543,169.89827,167.81409,183.94693,180.48607,193.0865,220.72433,211.72588,219.52316,258.08224,240.83044,256.29318,278.3729,248.36462,279.5372,305.84952,335.32617,384.54666,440.97348,375.62756,300.04456,303.66144,308.86478,302.54385,363.24286,287.60916,284.58087,271.96732,254.73074,258.73093,193.17952,146.03381,151.80394,187.64397,15.983801
164.19202,164.19202,179.23096,172.00597,169.8291,188.7492,175.86697,193.12082,204.17953,234.70772,236.1526,257.7303,238.53458,271.29977,294.61243,269.32608,291.8117,310.64737,366.89667,401.75104,443.2042,394.0267,308.81778,314.53125,319.26013,286.85858,360.78146,313.29916,313.47635,270.52362,265.64697,263.28748,203.14294,119.9139,138.74646,196.85892,16.635242
157.2678,157.2678,175.07571,165.42137,166.09343,175.49678,188.40343,195.78133,220.01868,219.3656,229.82986,257.8549,243.12204,262.0667,287.82324,257.25204,282.7514,318.0899,377.38046,408.41193,421.12878,385.4263,299.29388,316.56595,302.37454,281.37222,361.36795,288.06476,285.21368,292.02664,262.46014,261.16837,197.67642,138.74806,147.96129,188.50514,15.887615
165.19211,165.19211,178.71733,169.81085,171.50618,173.98888,189.23634,192.16396,221.27184,226.8146,229.8564,270.40454,242.81342,269.36926,297.55667,268.98175,284.18716,309.89395,362.15518,420.98593,481.862,401.02957,312.95807,307.84253,328.2872,293.44772,373.01016,294.9608,297.14355,272.77332,267.84866,273.6076,200.24959,157.90636,142.44304,198.15456,16.709934
166.0317,166.0317,178.77827,170.75206,169.58806,180.688,183.2859,202.84033,222.13293,233.16861,234.79845,286.7303,250.63219,279.18454,294.63428,259.92606,304.61752,312.69934,372.01083,416.3716,454.53232,408.27747,327.9454,328.0643,314.58527,294.69983,368.91254,311.85278,313.90054,285.45947,275.16602,279.05112,207.77011,142.80754,156.04588,210.81361,17.468327
164.03314,164.03314,178.41644,169.28777,170.8461,176.45653,176.67694,196.98236,213.3334,225.21608,233.97269,264.95758,249.2252,267.27597,281.91983,252.48859,281.73074,322.49536,366.9516,393.60254,429.46976,400.95486,308.01678,295.55664,296.035,294.6812,365.0973,313.7173,294.87756,282.29755,264.23724,267.67233,198.42947,138.74652,147.77005,186.92572,15.276669
163.44728,163.44728,178.3677,170.95601,167.78398,186.38329,184.98279,196.22385,228.46751,233.11052,234.8944,252.03792,229.4966,256.9252,281.86182,263.5776,282.47635,316.6748,351.50458,412.77875,440.90607,393.9199,313.14468,311.4108,309.74872,294.4515,357.77014,295.49234,288.82883,280.1334,258.8352,264.337,198.60396,121.211624,146.44763,186.61224,15.474741
163.20618,163.20618,179.29337,170.03172,169.7102,182.65883,172.4081,192.88326,202.36104,218.54897,229.96428,251.96817,237.77156,260.86963,281.61523,251.7168,274.65436,302.4932,374.70953,423.1277,407.57022,373.11685,295.28983,296.85864,305.0314,287.19907,350.05014,297.1016,292.49957,268.08453,268.30478,261.926,187.35777,156.34872,160.4836,198.14677,16.22075
166.321,166.321,182.01839,174.65134,174.42574,185.27274,175.73637,201.21199,223.41019,240.90715,237.05148,272.10132,247.4762,269.003,296.29648,268.4525,302.769,328.3789,393.89523,387.5042,458.5168,397.26752,306.43802,303.40686,319.41348,291.91168,366.19403,307.6283,298.03012,283.3574,265.51428,269.16077,207.60843,164.43521,204.39587,112.88947,7.606845
168.52386,168.52386,182.52534,175.38245,171.17706,181.09105,191.455,220.10469,235.8923,246.2641,240.03116,272.84277,260.2322,274.109,298.92535,268.64145,303.5904,334.0715,379.35873,415.14334,453.30887,409.93674,321.1242,325.72076,331.65012,298.0858,381.02902,293.00427,294.68094,300.50668,264.46445,272.27924,211.98958,135.06142,141.48798,196.72539,16.421942
166.23515,166.23515,181.0525,173.15222,170.4623,180.18085,196.94583,209.44243,219.86171,218.8836,229.97147,270.6862,240.924,273.67566,291.92828,266.7017,289.9034,311.74838,376.08487,411.289,442.78653,403.37888,310.12085,300.28406,311.3122,317.4474,383.60712,290.95566,303.78015,265.41544,264.64465,267.20923,190.80437,137.6565,138.22176,194.15054,16.751886
166.87978,166.87978,180.29848,171.94937,170.98325,180.14993,188.11581,193.815,233.06445,233.42445,241.00372,273.04865,252.16632,282.8958,298.74664,260.4762,288.49915,333.19376,383.77863,416.35452,460.57257,414.3327,313.24594,321.65717,317.81036,298.0082,374.23026,317.51575,302.26654,300.53458,278.48425,276.7586,204.02228,127.84126,149.07355,205.45628,17.193773
161.98824,161.98824,176.68176,170.52486,168.0314,183.37361,177.02931,205.80318,226.63673,213.32788,225.37558,254.34886,241.77673,247.28372,288.49997,255.0209,280.50708,310.64633,369.42245,374.5302,433.50806,391.41092,303.71286,304.86826,296.23608,287.17447,354.9466,299.3225,282.4263,266.74347,252.34056,258.70255,193.44489,154.78157,158.17845,188.02315,15.279758
